row_kind,experiment_id,source_experiment_id,rule_type,rule_label,objective,objective_value,triangle_area,var_restore,gini_restore,p90_restore,p90_access_restore,share_access_final,cri_w_e,cri_w_a,cri_threshold,critical_access_threshold,is_primary_setting,is_pareto,session_dir,run_dir,sequence
sensitivity,sens::single_triangle::we0.30_wa0.70_ct0.90_at0.80,single_triangle,sensitivity,Sensitivity re-evaluation,triangle,140.61188605071408,140.61188605071408,20305.942167857513,0.6003809231166459,365.6978502999999,236.52285349999985,0.9166666666666666,0.3,0.7,0.9,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[(9, 10), 11, 15, (11, 14), 28, 32, 17]"
sensitivity,sens::single_triangle::we0.30_wa0.70_ct0.90_at0.90,single_triangle,sensitivity,Sensitivity re-evaluation,triangle,140.61188605071408,140.61188605071408,20305.942167857513,0.6003809231166459,365.6978502999999,264.24600589999994,0.9166666666666666,0.3,0.7,0.9,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[(9, 10), 11, 15, (11, 14), 28, 32, 17]"
sensitivity,sens::single_triangle::we0.30_wa0.70_ct0.90_at0.95,single_triangle,sensitivity,Sensitivity re-evaluation,triangle,140.61188605071408,140.61188605071408,20305.942167857513,0.6003809231166459,365.6978502999999,288.89356399999997,0.9166666666666666,0.3,0.7,0.9,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[(9, 10), 11, 15, (11, 14), 28, 32, 17]"
sensitivity,sens::single_triangle::we0.30_wa0.70_ct0.95_at0.80,single_triangle,sensitivity,Sensitivity re-evaluation,triangle,140.61188605071408,140.61188605071408,19308.635763654973,0.5393799494719582,365.6978502999999,236.52285349999985,0.9166666666666666,0.3,0.7,0.95,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[(9, 10), 11, 15, (11, 14), 28, 32, 17]"
sensitivity,sens::single_triangle::we0.30_wa0.70_ct0.95_at0.90,single_triangle,sensitivity,Sensitivity re-evaluation,triangle,140.61188605071408,140.61188605071408,19308.635763654973,0.5393799494719582,365.6978502999999,264.24600589999994,0.9166666666666666,0.3,0.7,0.95,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[(9, 10), 11, 15, (11, 14), 28, 32, 17]"
sensitivity,sens::single_triangle::we0.30_wa0.70_ct0.95_at0.95,single_triangle,sensitivity,Sensitivity re-evaluation,triangle,140.61188605071408,140.61188605071408,19308.635763654973,0.5393799494719582,365.6978502999999,288.89356399999997,0.9166666666666666,0.3,0.7,0.95,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[(9, 10), 11, 15, (11, 14), 28, 32, 17]"
sensitivity,sens::single_var_restore::we0.50_wa0.50_ct0.80_at0.80,single_var_restore,sensitivity,Sensitivity re-evaluation,triangle,228.38138000041405,228.38138000041405,21857.200734525846,0.6540161269551923,351.83862209999995,255.94328929999995,0.9166666666666666,0.5,0.5,0.8,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[32, 28, (9, 10), 15, 11, 17, (11, 14)]"
sensitivity,sens::single_var_restore::we0.50_wa0.50_ct0.80_at0.90,single_var_restore,sensitivity,Sensitivity re-evaluation,triangle,228.38138000041405,228.38138000041405,21857.200734525846,0.6540161269551923,351.83862209999995,426.037234,0.9166666666666666,0.5,0.5,0.8,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[32, 28, (9, 10), 15, 11, 17, (11, 14)]"
sensitivity,sens::single_var_restore::we0.50_wa0.50_ct0.80_at0.95,single_var_restore,sensitivity,Sensitivity re-evaluation,triangle,228.38138000041405,228.38138000041405,21857.200734525846,0.6540161269551923,351.83862209999995,426.037234,0.9166666666666666,0.5,0.5,0.8,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[32, 28, (9, 10), 15, 11, 17, (11, 14)]"
sensitivity,sens::single_var_restore::we0.50_wa0.50_ct0.90_at0.80,single_var_restore,sensitivity,Sensitivity re-evaluation,triangle,228.38138000041405,228.38138000041405,19022.237439836328,0.48608627660250225,351.83862209999995,255.94328929999995,0.9166666666666666,0.5,0.5,0.9,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[32, 28, (9, 10), 15, 11, 17, (11, 14)]"
sensitivity,sens::single_var_restore::we0.50_wa0.50_ct0.90_at0.90,single_var_restore,sensitivity,Sensitivity re-evaluation,triangle,228.38138000041405,228.38138000041405,19022.237439836328,0.48608627660250225,351.83862209999995,426.037234,0.9166666666666666,0.5,0.5,0.9,0.9,1,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[32, 28, (9, 10), 15, 11, 17, (11, 14)]"
sensitivity,sens::single_var_restore::we0.50_wa0.50_ct0.90_at0.95,single_var_restore,sensitivity,Sensitivity re-evaluation,triangle,228.38138000041405,228.38138000041405,19022.237439836328,0.48608627660250225,351.83862209999995,426.037234,0.9166666666666666,0.5,0.5,0.9,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[32, 28, (9, 10), 15, 11, 17, (11, 14)]"
sensitivity,sens::single_var_restore::we0.50_wa0.50_ct0.95_at0.80,single_var_restore,sensitivity,Sensitivity re-evaluation,triangle,228.38138000041405,228.38138000041405,24453.17327022676,0.4384389090507521,426.037234,255.94328929999995,0.9166666666666666,0.5,0.5,0.95,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[32, 28, (9, 10), 15, 11, 17, (11, 14)]"
sensitivity,sens::single_var_restore::we0.50_wa0.50_ct0.95_at0.90,single_var_restore,sensitivity,Sensitivity re-evaluation,triangle,228.38138000041405,228.38138000041405,24453.17327022676,0.4384389090507521,426.037234,426.037234,0.9166666666666666,0.5,0.5,0.95,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[32, 28, (9, 10), 15, 11, 17, (11, 14)]"
sensitivity,sens::single_var_restore::we0.50_wa0.50_ct0.95_at0.95,single_var_restore,sensitivity,Sensitivity re-evaluation,triangle,228.38138000041405,228.38138000041405,24453.17327022676,0.4384389090507521,426.037234,426.037234,0.9166666666666666,0.5,0.5,0.95,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[32, 28, (9, 10), 15, 11, 17, (11, 14)]"
sensitivity,sens::single_var_restore::we0.70_wa0.30_ct0.80_at0.80,single_var_restore,sensitivity,Sensitivity re-evaluation,triangle,228.38138000041405,228.38138000041405,21601.889948401717,0.6587942578296846,351.83862209999995,255.94328929999995,0.9166666666666666,0.7,0.3,0.8,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[32, 28, (9, 10), 15, 11, 17, (11, 14)]"
sensitivity,sens::single_var_restore::we0.70_wa0.30_ct0.80_at0.90,single_var_restore,sensitivity,Sensitivity re-evaluation,triangle,228.38138000041405,228.38138000041405,21601.889948401717,0.6587942578296846,351.83862209999995,426.037234,0.9166666666666666,0.7,0.3,0.8,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[32, 28, (9, 10), 15, 11, 17, (11, 14)]"
sensitivity,sens::single_var_restore::we0.70_wa0.30_ct0.80_at0.95,single_var_restore,sensitivity,Sensitivity re-evaluation,triangle,228.38138000041405,228.38138000041405,21601.889948401717,0.6587942578296846,351.83862209999995,426.037234,0.9166666666666666,0.7,0.3,0.8,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[32, 28, (9, 10), 15, 11, 17, (11, 14)]"
sensitivity,sens::single_var_restore::we0.70_wa0.30_ct0.90_at0.80,single_var_restore,sensitivity,Sensitivity re-evaluation,triangle,228.38138000041405,228.38138000041405,21857.200734525846,0.6540161269551923,351.83862209999995,255.94328929999995,0.9166666666666666,0.7,0.3,0.9,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[32, 28, (9, 10), 15, 11, 17, (11, 14)]"
sensitivity,sens::single_var_restore::we0.70_wa0.30_ct0.90_at0.90,single_var_restore,sensitivity,Sensitivity re-evaluation,triangle,228.38138000041405,228.38138000041405,21857.200734525846,0.6540161269551923,351.83862209999995,426.037234,0.9166666666666666,0.7,0.3,0.9,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[32, 28, (9, 10), 15, 11, 17, (11, 14)]"
sensitivity,sens::single_var_restore::we0.70_wa0.30_ct0.90_at0.95,single_var_restore,sensitivity,Sensitivity re-evaluation,triangle,228.38138000041405,228.38138000041405,21857.200734525846,0.6540161269551923,351.83862209999995,426.037234,0.9166666666666666,0.7,0.3,0.9,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[32, 28, (9, 10), 15, 11, 17, (11, 14)]"
sensitivity,sens::single_var_restore::we0.70_wa0.30_ct0.95_at0.80,single_var_restore,sensitivity,Sensitivity re-evaluation,triangle,228.38138000041405,228.38138000041405,19039.313520419357,0.4648746333565177,351.83862209999995,255.94328929999995,0.9166666666666666,0.7,0.3,0.95,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[32, 28, (9, 10), 15, 11, 17, (11, 14)]"
sensitivity,sens::single_var_restore::we0.70_wa0.30_ct0.95_at0.90,single_var_restore,sensitivity,Sensitivity re-evaluation,triangle,228.38138000041405,228.38138000041405,19039.313520419357,0.4648746333565177,351.83862209999995,426.037234,0.9166666666666666,0.7,0.3,0.95,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[32, 28, (9, 10), 15, 11, 17, (11, 14)]"
sensitivity,sens::single_var_restore::we0.70_wa0.30_ct0.95_at0.95,single_var_restore,sensitivity,Sensitivity re-evaluation,triangle,228.38138000041405,228.38138000041405,19039.313520419357,0.4648746333565177,351.83862209999995,426.037234,0.9166666666666666,0.7,0.3,0.95,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[32, 28, (9, 10), 15, 11, 17, (11, 14)]"
sensitivity,sens::single_var_restore::we0.30_wa0.70_ct0.80_at0.80,single_var_restore,sensitivity,Sensitivity re-evaluation,triangle,228.38138000041405,228.38138000041405,20537.817719854596,0.5948244598524897,351.83862209999995,255.94328929999995,0.9166666666666666,0.3,0.7,0.8,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[32, 28, (9, 10), 15, 11, 17, (11, 14)]"
sensitivity,sens::single_var_restore::we0.30_wa0.70_ct0.80_at0.90,single_var_restore,sensitivity,Sensitivity re-evaluation,triangle,228.38138000041405,228.38138000041405,20537.817719854596,0.5948244598524897,351.83862209999995,426.037234,0.9166666666666666,0.3,0.7,0.8,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[32, 28, (9, 10), 15, 11, 17, (11, 14)]"
sensitivity,sens::single_var_restore::we0.30_wa0.70_ct0.80_at0.95,single_var_restore,sensitivity,Sensitivity re-evaluation,triangle,228.38138000041405,228.38138000041405,20537.817719854596,0.5948244598524897,351.83862209999995,426.037234,0.9166666666666666,0.3,0.7,0.8,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[32, 28, (9, 10), 15, 11, 17, (11, 14)]"
sensitivity,sens::single_var_restore::we0.30_wa0.70_ct0.90_at0.80,single_var_restore,sensitivity,Sensitivity re-evaluation,triangle,228.38138000041405,228.38138000041405,18051.802585923513,0.4175408759417445,351.83862209999995,255.94328929999995,0.9166666666666666,0.3,0.7,0.9,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[32, 28, (9, 10), 15, 11, 17, (11, 14)]"
sensitivity,sens::single_var_restore::we0.30_wa0.70_ct0.90_at0.90,single_var_restore,sensitivity,Sensitivity re-evaluation,triangle,228.38138000041405,228.38138000041405,18051.802585923513,0.4175408759417445,351.83862209999995,426.037234,0.9166666666666666,0.3,0.7,0.9,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[32, 28, (9, 10), 15, 11, 17, (11, 14)]"
sensitivity,sens::single_var_restore::we0.30_wa0.70_ct0.90_at0.95,single_var_restore,sensitivity,Sensitivity re-evaluation,triangle,228.38138000041405,228.38138000041405,18051.802585923513,0.4175408759417445,351.83862209999995,426.037234,0.9166666666666666,0.3,0.7,0.9,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[32, 28, (9, 10), 15, 11, 17, (11, 14)]"
sensitivity,sens::single_var_restore::we0.30_wa0.70_ct0.95_at0.80,single_var_restore,sensitivity,Sensitivity re-evaluation,triangle,228.38138000041405,228.38138000041405,24207.32373421102,0.4173460316924835,426.037234,255.94328929999995,0.9166666666666666,0.3,0.7,0.95,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[32, 28, (9, 10), 15, 11, 17, (11, 14)]"
sensitivity,sens::single_var_restore::we0.30_wa0.70_ct0.95_at0.90,single_var_restore,sensitivity,Sensitivity re-evaluation,triangle,228.38138000041405,228.38138000041405,24207.32373421102,0.4173460316924835,426.037234,426.037234,0.9166666666666666,0.3,0.7,0.95,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[32, 28, (9, 10), 15, 11, 17, (11, 14)]"
sensitivity,sens::single_var_restore::we0.30_wa0.70_ct0.95_at0.95,single_var_restore,sensitivity,Sensitivity re-evaluation,triangle,228.38138000041405,228.38138000041405,24207.32373421102,0.4173460316924835,426.037234,426.037234,0.9166666666666666,0.3,0.7,0.95,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[32, 28, (9, 10), 15, 11, 17, (11, 14)]"
sensitivity,sens::single_gini_restore::we0.50_wa0.50_ct0.80_at0.80,single_gini_restore,sensitivity,Sensitivity re-evaluation,triangle,217.04266145561473,217.04266145561473,26506.696705680573,0.6248554417932874,394.28129409999997,320.447952,0.9166666666666666,0.5,0.5,0.8,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[28, 15, (11, 14), (9, 10), 32, 11, 17]"
sensitivity,sens::single_gini_restore::we0.50_wa0.50_ct0.80_at0.90,single_gini_restore,sensitivity,Sensitivity re-evaluation,triangle,217.04266145561473,217.04266145561473,26506.696705680573,0.6248554417932874,394.28129409999997,320.447952,0.9166666666666666,0.5,0.5,0.8,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[28, 15, (11, 14), (9, 10), 32, 11, 17]"
sensitivity,sens::single_gini_restore::we0.50_wa0.50_ct0.80_at0.95,single_gini_restore,sensitivity,Sensitivity re-evaluation,triangle,217.04266145561473,217.04266145561473,26506.696705680573,0.6248554417932874,394.28129409999997,320.447952,0.9166666666666666,0.5,0.5,0.8,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[28, 15, (11, 14), (9, 10), 32, 11, 17]"
sensitivity,sens::single_gini_restore::we0.50_wa0.50_ct0.90_at0.80,single_gini_restore,sensitivity,Sensitivity re-evaluation,triangle,217.04266145561473,217.04266145561473,23910.95418183156,0.4316498982763983,394.28129409999997,320.447952,0.9166666666666666,0.5,0.5,0.9,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[28, 15, (11, 14), (9, 10), 32, 11, 17]"
sensitivity,sens::single_gini_restore::we0.50_wa0.50_ct0.90_at0.90,single_gini_restore,sensitivity,Sensitivity re-evaluation,triangle,217.04266145561473,217.04266145561473,23910.95418183156,0.4316498982763983,394.28129409999997,320.447952,0.9166666666666666,0.5,0.5,0.9,0.9,1,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[28, 15, (11, 14), (9, 10), 32, 11, 17]"
sensitivity,sens::single_gini_restore::we0.50_wa0.50_ct0.90_at0.95,single_gini_restore,sensitivity,Sensitivity re-evaluation,triangle,217.04266145561473,217.04266145561473,23910.95418183156,0.4316498982763983,394.28129409999997,320.447952,0.9166666666666666,0.5,0.5,0.9,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[28, 15, (11, 14), (9, 10), 32, 11, 17]"
sensitivity,sens::single_gini_restore::we0.50_wa0.50_ct0.95_at0.80,single_gini_restore,sensitivity,Sensitivity re-evaluation,triangle,217.04266145561473,217.04266145561473,22485.806513923595,0.3687391888814435,394.28129409999997,320.447952,0.9166666666666666,0.5,0.5,0.95,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[28, 15, (11, 14), (9, 10), 32, 11, 17]"
sensitivity,sens::single_gini_restore::we0.50_wa0.50_ct0.95_at0.90,single_gini_restore,sensitivity,Sensitivity re-evaluation,triangle,217.04266145561473,217.04266145561473,22485.806513923595,0.3687391888814435,394.28129409999997,320.447952,0.9166666666666666,0.5,0.5,0.95,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[28, 15, (11, 14), (9, 10), 32, 11, 17]"
sensitivity,sens::single_gini_restore::we0.50_wa0.50_ct0.95_at0.95,single_gini_restore,sensitivity,Sensitivity re-evaluation,triangle,217.04266145561473,217.04266145561473,22485.806513923595,0.3687391888814435,394.28129409999997,320.447952,0.9166666666666666,0.5,0.5,0.95,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[28, 15, (11, 14), (9, 10), 32, 11, 17]"
sensitivity,sens::single_gini_restore::we0.70_wa0.30_ct0.80_at0.80,single_gini_restore,sensitivity,Sensitivity re-evaluation,triangle,217.04266145561473,217.04266145561473,25475.443470267684,0.6530355693697802,394.28129409999997,320.447952,0.9166666666666666,0.7,0.3,0.8,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[28, 15, (11, 14), (9, 10), 32, 11, 17]"
sensitivity,sens::single_gini_restore::we0.70_wa0.30_ct0.80_at0.90,single_gini_restore,sensitivity,Sensitivity re-evaluation,triangle,217.04266145561473,217.04266145561473,25475.443470267684,0.6530355693697802,394.28129409999997,320.447952,0.9166666666666666,0.7,0.3,0.8,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[28, 15, (11, 14), (9, 10), 32, 11, 17]"
sensitivity,sens::single_gini_restore::we0.70_wa0.30_ct0.80_at0.95,single_gini_restore,sensitivity,Sensitivity re-evaluation,triangle,217.04266145561473,217.04266145561473,25475.443470267684,0.6530355693697802,394.28129409999997,320.447952,0.9166666666666666,0.7,0.3,0.8,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[28, 15, (11, 14), (9, 10), 32, 11, 17]"
sensitivity,sens::single_gini_restore::we0.70_wa0.30_ct0.90_at0.80,single_gini_restore,sensitivity,Sensitivity re-evaluation,triangle,217.04266145561473,217.04266145561473,28292.53744727264,0.6101695483463458,394.28129409999997,320.447952,0.9166666666666666,0.7,0.3,0.9,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[28, 15, (11, 14), (9, 10), 32, 11, 17]"
sensitivity,sens::single_gini_restore::we0.70_wa0.30_ct0.90_at0.90,single_gini_restore,sensitivity,Sensitivity re-evaluation,triangle,217.04266145561473,217.04266145561473,28292.53744727264,0.6101695483463458,394.28129409999997,320.447952,0.9166666666666666,0.7,0.3,0.9,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[28, 15, (11, 14), (9, 10), 32, 11, 17]"
sensitivity,sens::single_gini_restore::we0.70_wa0.30_ct0.90_at0.95,single_gini_restore,sensitivity,Sensitivity re-evaluation,triangle,217.04266145561473,217.04266145561473,28292.53744727264,0.6101695483463458,394.28129409999997,320.447952,0.9166666666666666,0.7,0.3,0.9,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[28, 15, (11, 14), (9, 10), 32, 11, 17]"
sensitivity,sens::single_gini_restore::we0.70_wa0.30_ct0.95_at0.80,single_gini_restore,sensitivity,Sensitivity re-evaluation,triangle,217.04266145561473,217.04266145561473,23910.95418183156,0.4316498982763983,394.28129409999997,320.447952,0.9166666666666666,0.7,0.3,0.95,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[28, 15, (11, 14), (9, 10), 32, 11, 17]"
sensitivity,sens::single_gini_restore::we0.70_wa0.30_ct0.95_at0.90,single_gini_restore,sensitivity,Sensitivity re-evaluation,triangle,217.04266145561473,217.04266145561473,23910.95418183156,0.4316498982763983,394.28129409999997,320.447952,0.9166666666666666,0.7,0.3,0.95,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[28, 15, (11, 14), (9, 10), 32, 11, 17]"
sensitivity,sens::single_gini_restore::we0.70_wa0.30_ct0.95_at0.95,single_gini_restore,sensitivity,Sensitivity re-evaluation,triangle,217.04266145561473,217.04266145561473,23910.95418183156,0.4316498982763983,394.28129409999997,320.447952,0.9166666666666666,0.7,0.3,0.95,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[28, 15, (11, 14), (9, 10), 32, 11, 17]"
sensitivity,sens::single_gini_restore::we0.30_wa0.70_ct0.80_at0.80,single_gini_restore,sensitivity,Sensitivity re-evaluation,triangle,217.04266145561473,217.04266145561473,25067.89483208019,0.552944845911977,394.28129409999997,320.447952,0.9166666666666666,0.3,0.7,0.8,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[28, 15, (11, 14), (9, 10), 32, 11, 17]"
sensitivity,sens::single_gini_restore::we0.30_wa0.70_ct0.80_at0.90,single_gini_restore,sensitivity,Sensitivity re-evaluation,triangle,217.04266145561473,217.04266145561473,25067.89483208019,0.552944845911977,394.28129409999997,320.447952,0.9166666666666666,0.3,0.7,0.8,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[28, 15, (11, 14), (9, 10), 32, 11, 17]"
sensitivity,sens::single_gini_restore::we0.30_wa0.70_ct0.80_at0.95,single_gini_restore,sensitivity,Sensitivity re-evaluation,triangle,217.04266145561473,217.04266145561473,25067.89483208019,0.552944845911977,394.28129409999997,320.447952,0.9166666666666666,0.3,0.7,0.8,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[28, 15, (11, 14), (9, 10), 32, 11, 17]"
sensitivity,sens::single_gini_restore::we0.30_wa0.70_ct0.90_at0.80,single_gini_restore,sensitivity,Sensitivity re-evaluation,triangle,217.04266145561473,217.04266145561473,22261.43190095239,0.3952955431548153,394.28129409999997,320.447952,0.9166666666666666,0.3,0.7,0.9,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[28, 15, (11, 14), (9, 10), 32, 11, 17]"
sensitivity,sens::single_gini_restore::we0.30_wa0.70_ct0.90_at0.90,single_gini_restore,sensitivity,Sensitivity re-evaluation,triangle,217.04266145561473,217.04266145561473,22261.43190095239,0.3952955431548153,394.28129409999997,320.447952,0.9166666666666666,0.3,0.7,0.9,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[28, 15, (11, 14), (9, 10), 32, 11, 17]"
sensitivity,sens::single_gini_restore::we0.30_wa0.70_ct0.90_at0.95,single_gini_restore,sensitivity,Sensitivity re-evaluation,triangle,217.04266145561473,217.04266145561473,22261.43190095239,0.3952955431548153,394.28129409999997,320.447952,0.9166666666666666,0.3,0.7,0.9,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[28, 15, (11, 14), (9, 10), 32, 11, 17]"
sensitivity,sens::single_gini_restore::we0.30_wa0.70_ct0.95_at0.80,single_gini_restore,sensitivity,Sensitivity re-evaluation,triangle,217.04266145561473,217.04266145561473,22699.205638680753,0.3644377532430356,394.28129409999997,320.447952,0.9166666666666666,0.3,0.7,0.95,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[28, 15, (11, 14), (9, 10), 32, 11, 17]"
sensitivity,sens::single_gini_restore::we0.30_wa0.70_ct0.95_at0.90,single_gini_restore,sensitivity,Sensitivity re-evaluation,triangle,217.04266145561473,217.04266145561473,22699.205638680753,0.3644377532430356,394.28129409999997,320.447952,0.9166666666666666,0.3,0.7,0.95,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[28, 15, (11, 14), (9, 10), 32, 11, 17]"
sensitivity,sens::single_gini_restore::we0.30_wa0.70_ct0.95_at0.95,single_gini_restore,sensitivity,Sensitivity re-evaluation,triangle,217.04266145561473,217.04266145561473,22699.205638680753,0.3644377532430356,394.28129409999997,320.447952,0.9166666666666666,0.3,0.7,0.95,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[28, 15, (11, 14), (9, 10), 32, 11, 17]"
sensitivity,sens::single_p90_restore::we0.50_wa0.50_ct0.80_at0.80,single_p90_restore,sensitivity,Sensitivity re-evaluation,triangle,147.16897045979246,147.16897045979246,22087.06991649631,0.6275051164697301,364.66859629999993,279.79362059999994,0.9166666666666666,0.5,0.5,0.8,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[(9, 10), 28, (11, 14), 15, 11, 32, 17]"
sensitivity,sens::single_p90_restore::we0.50_wa0.50_ct0.80_at0.90,single_p90_restore,sensitivity,Sensitivity re-evaluation,triangle,147.16897045979246,147.16897045979246,22087.06991649631,0.6275051164697301,364.66859629999993,287.86431,0.9166666666666666,0.5,0.5,0.8,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[(9, 10), 28, (11, 14), 15, 11, 32, 17]"
sensitivity,sens::single_p90_restore::we0.50_wa0.50_ct0.80_at0.95,single_p90_restore,sensitivity,Sensitivity re-evaluation,triangle,147.16897045979246,147.16897045979246,22087.06991649631,0.6275051164697301,364.66859629999993,287.86431,0.9166666666666666,0.5,0.5,0.8,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[(9, 10), 28, (11, 14), 15, 11, 32, 17]"
sensitivity,sens::single_p90_restore::we0.50_wa0.50_ct0.90_at0.80,single_p90_restore,sensitivity,Sensitivity re-evaluation,triangle,147.16897045979246,147.16897045979246,22624.891715384987,0.5716528310708926,364.66859629999993,279.79362059999994,0.9166666666666666,0.5,0.5,0.9,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[(9, 10), 28, (11, 14), 15, 11, 32, 17]"
sensitivity,sens::single_p90_restore::we0.50_wa0.50_ct0.90_at0.90,single_p90_restore,sensitivity,Sensitivity re-evaluation,triangle,147.16897045979246,147.16897045979246,22624.891715384987,0.5716528310708926,364.66859629999993,287.86431,0.9166666666666666,0.5,0.5,0.9,0.9,1,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[(9, 10), 28, (11, 14), 15, 11, 32, 17]"
sensitivity,sens::single_p90_restore::we0.50_wa0.50_ct0.90_at0.95,single_p90_restore,sensitivity,Sensitivity re-evaluation,triangle,147.16897045979246,147.16897045979246,22624.891715384987,0.5716528310708926,364.66859629999993,287.86431,0.9166666666666666,0.5,0.5,0.9,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[(9, 10), 28, (11, 14), 15, 11, 32, 17]"
sensitivity,sens::single_p90_restore::we0.50_wa0.50_ct0.95_at0.80,single_p90_restore,sensitivity,Sensitivity re-evaluation,triangle,147.16897045979246,147.16897045979246,22282.534836335897,0.5332490584155645,364.66859629999993,279.79362059999994,0.9166666666666666,0.5,0.5,0.95,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[(9, 10), 28, (11, 14), 15, 11, 32, 17]"
sensitivity,sens::single_p90_restore::we0.50_wa0.50_ct0.95_at0.90,single_p90_restore,sensitivity,Sensitivity re-evaluation,triangle,147.16897045979246,147.16897045979246,22282.534836335897,0.5332490584155645,364.66859629999993,287.86431,0.9166666666666666,0.5,0.5,0.95,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[(9, 10), 28, (11, 14), 15, 11, 32, 17]"
sensitivity,sens::single_p90_restore::we0.50_wa0.50_ct0.95_at0.95,single_p90_restore,sensitivity,Sensitivity re-evaluation,triangle,147.16897045979246,147.16897045979246,22282.534836335897,0.5332490584155645,364.66859629999993,287.86431,0.9166666666666666,0.5,0.5,0.95,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[(9, 10), 28, (11, 14), 15, 11, 32, 17]"
