scenario_id,scenario_seed,broken_bus_count,broken_link_count,study_result_dir,csv_path
scenario_001,11,15,11,results/batch_tradeoff_20260325_204941/scenario_runs/tradeoff_20260325_204941,results/batch_tradeoff_20260325_204941/scenario_runs/tradeoff_20260325_204941/tradeoff_summary.csv
