row_kind,experiment_id,source_experiment_id,rule_type,rule_label,description,objective,objective_value,triangle_area,var_restore,gini_restore,p90_restore,min_time_avg_cri,p90_access_restore,share_access_initial,share_access_final,time_avg_share_access,cri_w_e,cri_w_a,cri_threshold,critical_access_threshold,is_primary_setting,is_pareto,session_dir,run_dir,sequence
sensitivity,sens::single_gini_restore::we0.70_wa0.30_ct0.80_at0.95,single_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,351.2949592738249,351.2949592738249,33818.15745130935,0.7030424198346836,466.824974,0.11097919875265165,496.014322,0.20833333333333334,1.0,0.2592518744011858,0.7,0.3,0.8,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 32, 11, (11, 14), (9, 10), 17, 28]"
sensitivity,sens::single_gini_restore::we0.70_wa0.30_ct0.90_at0.80,single_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,351.2949592738249,351.2949592738249,34608.99407934726,0.299173754305768,466.824974,0.11097919875265165,466.824974,0.2916666666666667,1.0,0.3868675450934526,0.7,0.3,0.9,0.8,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 32, 11, (11, 14), (9, 10), 17, 28]"
sensitivity,sens::single_gini_restore::we0.70_wa0.30_ct0.90_at0.90,single_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,351.2949592738249,351.2949592738249,34608.99407934726,0.299173754305768,466.824974,0.11097919875265165,496.014322,0.2916666666666667,1.0,0.323340143728081,0.7,0.3,0.9,0.9,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 32, 11, (11, 14), (9, 10), 17, 28]"
sensitivity,sens::single_gini_restore::we0.70_wa0.30_ct0.90_at0.95,single_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,351.2949592738249,351.2949592738249,34608.99407934726,0.299173754305768,466.824974,0.11097919875265165,496.014322,0.20833333333333334,1.0,0.2592518744011858,0.7,0.3,0.9,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 32, 11, (11, 14), (9, 10), 17, 28]"
sensitivity,sens::single_gini_restore::we0.70_wa0.30_ct0.95_at0.80,single_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,351.2949592738249,351.2949592738249,35422.506937983875,0.25144094845830245,496.014322,0.11097919875265165,466.824974,0.2916666666666667,1.0,0.3868675450934526,0.7,0.3,0.95,0.8,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 32, 11, (11, 14), (9, 10), 17, 28]"
sensitivity,sens::single_gini_restore::we0.70_wa0.30_ct0.95_at0.90,single_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,351.2949592738249,351.2949592738249,35422.506937983875,0.25144094845830245,496.014322,0.11097919875265165,496.014322,0.2916666666666667,1.0,0.323340143728081,0.7,0.3,0.95,0.9,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 32, 11, (11, 14), (9, 10), 17, 28]"
sensitivity,sens::single_gini_restore::we0.70_wa0.30_ct0.95_at0.95,single_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,351.2949592738249,351.2949592738249,35422.506937983875,0.25144094845830245,496.014322,0.11097919875265165,496.014322,0.20833333333333334,1.0,0.2592518744011858,0.7,0.3,0.95,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 32, 11, (11, 14), (9, 10), 17, 28]"
sensitivity,sens::single_gini_restore::we0.30_wa0.70_ct0.80_at0.80,single_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,351.2949592738249,351.2949592738249,36368.57773647711,0.29610356354727374,466.824974,0.2589514637561872,466.824974,0.2916666666666667,1.0,0.3868675450934526,0.3,0.7,0.8,0.8,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 32, 11, (11, 14), (9, 10), 17, 28]"
sensitivity,sens::single_gini_restore::we0.30_wa0.70_ct0.80_at0.90,single_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,351.2949592738249,351.2949592738249,36368.57773647711,0.29610356354727374,466.824974,0.2589514637561872,496.014322,0.2916666666666667,1.0,0.323340143728081,0.3,0.7,0.8,0.9,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 32, 11, (11, 14), (9, 10), 17, 28]"
sensitivity,sens::single_gini_restore::we0.30_wa0.70_ct0.80_at0.95,single_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,351.2949592738249,351.2949592738249,36368.57773647711,0.29610356354727374,466.824974,0.2589514637561872,496.014322,0.20833333333333334,1.0,0.2592518744011858,0.3,0.7,0.8,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 32, 11, (11, 14), (9, 10), 17, 28]"
sensitivity,sens::single_gini_restore::we0.30_wa0.70_ct0.90_at0.80,single_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,351.2949592738249,351.2949592738249,37051.41971052197,0.2480454772605225,496.014322,0.2589514637561872,466.824974,0.2916666666666667,1.0,0.3868675450934526,0.3,0.7,0.9,0.8,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 32, 11, (11, 14), (9, 10), 17, 28]"
sensitivity,sens::single_gini_restore::we0.30_wa0.70_ct0.90_at0.90,single_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,351.2949592738249,351.2949592738249,37051.41971052197,0.2480454772605225,496.014322,0.2589514637561872,496.014322,0.2916666666666667,1.0,0.323340143728081,0.3,0.7,0.9,0.9,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 32, 11, (11, 14), (9, 10), 17, 28]"
sensitivity,sens::single_gini_restore::we0.30_wa0.70_ct0.90_at0.95,single_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,351.2949592738249,351.2949592738249,37051.41971052197,0.2480454772605225,496.014322,0.2589514637561872,496.014322,0.20833333333333334,1.0,0.2592518744011858,0.3,0.7,0.9,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 32, 11, (11, 14), (9, 10), 17, 28]"
sensitivity,sens::single_gini_restore::we0.30_wa0.70_ct0.95_at0.80,single_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,351.2949592738249,351.2949592738249,38731.0953089501,0.22416294696739825,496.014322,0.2589514637561872,466.824974,0.2916666666666667,1.0,0.3868675450934526,0.3,0.7,0.95,0.8,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 32, 11, (11, 14), (9, 10), 17, 28]"
sensitivity,sens::single_gini_restore::we0.30_wa0.70_ct0.95_at0.90,single_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,351.2949592738249,351.2949592738249,38731.0953089501,0.22416294696739825,496.014322,0.2589514637561872,496.014322,0.2916666666666667,1.0,0.323340143728081,0.3,0.7,0.95,0.9,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 32, 11, (11, 14), (9, 10), 17, 28]"
sensitivity,sens::single_gini_restore::we0.30_wa0.70_ct0.95_at0.95,single_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,351.2949592738249,351.2949592738249,38731.0953089501,0.22416294696739825,496.014322,0.2589514637561872,496.014322,0.20833333333333334,1.0,0.2592518744011858,0.3,0.7,0.95,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 32, 11, (11, 14), (9, 10), 17, 28]"
sensitivity,sens::single_maximin_time_avg_cri::we0.50_wa0.50_ct0.80_at0.80,single_maximin_time_avg_cri,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,309.40894362854505,309.40894362854505,21481.98118390409,0.3082833136300329,377.06125629999997,0.5746521285396354,394.490668,0.2916666666666667,1.0,0.5296776166821312,0.5,0.5,0.8,0.8,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 28, 32, 11, (9, 10), 17, (11, 14)]"
sensitivity,sens::single_maximin_time_avg_cri::we0.50_wa0.50_ct0.80_at0.90,single_maximin_time_avg_cri,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,309.40894362854505,309.40894362854505,21481.98118390409,0.3082833136300329,377.06125629999997,0.5746521285396354,479.93886019999997,0.2916666666666667,1.0,0.471547210886011,0.5,0.5,0.8,0.9,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 28, 32, 11, (9, 10), 17, (11, 14)]"
sensitivity,sens::single_maximin_time_avg_cri::we0.50_wa0.50_ct0.80_at0.95,single_maximin_time_avg_cri,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,309.40894362854505,309.40894362854505,21481.98118390409,0.3082833136300329,377.06125629999997,0.5746521285396354,479.93886019999997,0.20833333333333334,1.0,0.42138833122592206,0.5,0.5,0.8,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 28, 32, 11, (9, 10), 17, (11, 14)]"
sensitivity,sens::single_maximin_time_avg_cri::we0.50_wa0.50_ct0.90_at0.80,single_maximin_time_avg_cri,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,309.40894362854505,309.40894362854505,24427.388872190946,0.28377802341973557,394.490668,0.5746521285396354,394.490668,0.2916666666666667,1.0,0.5296776166821312,0.5,0.5,0.9,0.8,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 28, 32, 11, (9, 10), 17, (11, 14)]"
sensitivity,sens::single_maximin_time_avg_cri::we0.50_wa0.50_ct0.90_at0.90,single_maximin_time_avg_cri,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,309.40894362854505,309.40894362854505,24427.388872190946,0.28377802341973557,394.490668,0.5746521285396354,479.93886019999997,0.2916666666666667,1.0,0.471547210886011,0.5,0.5,0.9,0.9,1,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 28, 32, 11, (9, 10), 17, (11, 14)]"
sensitivity,sens::single_maximin_time_avg_cri::we0.50_wa0.50_ct0.90_at0.95,single_maximin_time_avg_cri,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,309.40894362854505,309.40894362854505,24427.388872190946,0.28377802341973557,394.490668,0.5746521285396354,479.93886019999997,0.20833333333333334,1.0,0.42138833122592206,0.5,0.5,0.9,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 28, 32, 11, (9, 10), 17, (11, 14)]"
sensitivity,sens::single_maximin_time_avg_cri::we0.50_wa0.50_ct0.95_at0.80,single_maximin_time_avg_cri,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,309.40894362854505,309.40894362854505,30705.840746899932,0.30609369833221933,479.93886019999997,0.5746521285396354,394.490668,0.2916666666666667,1.0,0.5296776166821312,0.5,0.5,0.95,0.8,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 28, 32, 11, (9, 10), 17, (11, 14)]"
sensitivity,sens::single_maximin_time_avg_cri::we0.50_wa0.50_ct0.95_at0.90,single_maximin_time_avg_cri,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,309.40894362854505,309.40894362854505,30705.840746899932,0.30609369833221933,479.93886019999997,0.5746521285396354,479.93886019999997,0.2916666666666667,1.0,0.471547210886011,0.5,0.5,0.95,0.9,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 28, 32, 11, (9, 10), 17, (11, 14)]"
sensitivity,sens::single_maximin_time_avg_cri::we0.50_wa0.50_ct0.95_at0.95,single_maximin_time_avg_cri,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,309.40894362854505,309.40894362854505,30705.840746899932,0.30609369833221933,479.93886019999997,0.5746521285396354,479.93886019999997,0.20833333333333334,1.0,0.42138833122592206,0.5,0.5,0.95,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 28, 32, 11, (9, 10), 17, (11, 14)]"
sensitivity,sens::single_maximin_time_avg_cri::we0.70_wa0.30_ct0.80_at0.80,single_maximin_time_avg_cri,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,309.40894362854505,309.40894362854505,20471.949970566708,0.6856875241460152,299.904067,0.4549938544208387,394.490668,0.2916666666666667,1.0,0.5296776166821312,0.7,0.3,0.8,0.8,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 28, 32, 11, (9, 10), 17, (11, 14)]"
sensitivity,sens::single_maximin_time_avg_cri::we0.70_wa0.30_ct0.80_at0.90,single_maximin_time_avg_cri,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,309.40894362854505,309.40894362854505,20471.949970566708,0.6856875241460152,299.904067,0.4549938544208387,479.93886019999997,0.2916666666666667,1.0,0.471547210886011,0.7,0.3,0.8,0.9,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 28, 32, 11, (9, 10), 17, (11, 14)]"
sensitivity,sens::single_maximin_time_avg_cri::we0.70_wa0.30_ct0.80_at0.95,single_maximin_time_avg_cri,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,309.40894362854505,309.40894362854505,20471.949970566708,0.6856875241460152,299.904067,0.4549938544208387,479.93886019999997,0.20833333333333334,1.0,0.42138833122592206,0.7,0.3,0.8,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 28, 32, 11, (9, 10), 17, (11, 14)]"
sensitivity,sens::single_maximin_time_avg_cri::we0.70_wa0.30_ct0.90_at0.80,single_maximin_time_avg_cri,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,309.40894362854505,309.40894362854505,23356.049032993396,0.297977114248134,394.490668,0.4549938544208387,394.490668,0.2916666666666667,1.0,0.5296776166821312,0.7,0.3,0.9,0.8,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 28, 32, 11, (9, 10), 17, (11, 14)]"
sensitivity,sens::single_maximin_time_avg_cri::we0.70_wa0.30_ct0.90_at0.90,single_maximin_time_avg_cri,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,309.40894362854505,309.40894362854505,23356.049032993396,0.297977114248134,394.490668,0.4549938544208387,479.93886019999997,0.2916666666666667,1.0,0.471547210886011,0.7,0.3,0.9,0.9,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 28, 32, 11, (9, 10), 17, (11, 14)]"
sensitivity,sens::single_maximin_time_avg_cri::we0.70_wa0.30_ct0.90_at0.95,single_maximin_time_avg_cri,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,309.40894362854505,309.40894362854505,23356.049032993396,0.297977114248134,394.490668,0.4549938544208387,479.93886019999997,0.20833333333333334,1.0,0.42138833122592206,0.7,0.3,0.9,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 28, 32, 11, (9, 10), 17, (11, 14)]"
sensitivity,sens::single_maximin_time_avg_cri::we0.70_wa0.30_ct0.95_at0.80,single_maximin_time_avg_cri,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,309.40894362854505,309.40894362854505,28358.676527471423,0.3040677769516602,394.490668,0.4549938544208387,394.490668,0.2916666666666667,1.0,0.5296776166821312,0.7,0.3,0.95,0.8,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 28, 32, 11, (9, 10), 17, (11, 14)]"
sensitivity,sens::single_maximin_time_avg_cri::we0.70_wa0.30_ct0.95_at0.90,single_maximin_time_avg_cri,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,309.40894362854505,309.40894362854505,28358.676527471423,0.3040677769516602,394.490668,0.4549938544208387,479.93886019999997,0.2916666666666667,1.0,0.471547210886011,0.7,0.3,0.95,0.9,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 28, 32, 11, (9, 10), 17, (11, 14)]"
sensitivity,sens::single_maximin_time_avg_cri::we0.70_wa0.30_ct0.95_at0.95,single_maximin_time_avg_cri,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,309.40894362854505,309.40894362854505,28358.676527471423,0.3040677769516602,394.490668,0.4549938544208387,479.93886019999997,0.20833333333333334,1.0,0.42138833122592206,0.7,0.3,0.95,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 28, 32, 11, (9, 10), 17, (11, 14)]"
sensitivity,sens::single_maximin_time_avg_cri::we0.30_wa0.70_ct0.80_at0.80,single_maximin_time_avg_cri,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,309.40894362854505,309.40894362854505,23896.223589205994,0.3010806113962927,394.490668,0.520087201283257,394.490668,0.2916666666666667,1.0,0.5296776166821312,0.3,0.7,0.8,0.8,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 28, 32, 11, (9, 10), 17, (11, 14)]"
sensitivity,sens::single_maximin_time_avg_cri::we0.30_wa0.70_ct0.80_at0.90,single_maximin_time_avg_cri,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,309.40894362854505,309.40894362854505,23896.223589205994,0.3010806113962927,394.490668,0.520087201283257,479.93886019999997,0.2916666666666667,1.0,0.471547210886011,0.3,0.7,0.8,0.9,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 28, 32, 11, (9, 10), 17, (11, 14)]"
sensitivity,sens::single_maximin_time_avg_cri::we0.30_wa0.70_ct0.80_at0.95,single_maximin_time_avg_cri,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,309.40894362854505,309.40894362854505,23896.223589205994,0.3010806113962927,394.490668,0.520087201283257,479.93886019999997,0.20833333333333334,1.0,0.42138833122592206,0.3,0.7,0.8,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 28, 32, 11, (9, 10), 17, (11, 14)]"
sensitivity,sens::single_maximin_time_avg_cri::we0.30_wa0.70_ct0.90_at0.80,single_maximin_time_avg_cri,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,309.40894362854505,309.40894362854505,28725.73215828375,0.30119009838974176,394.490668,0.520087201283257,394.490668,0.2916666666666667,1.0,0.5296776166821312,0.3,0.7,0.9,0.8,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 28, 32, 11, (9, 10), 17, (11, 14)]"
sensitivity,sens::single_maximin_time_avg_cri::we0.30_wa0.70_ct0.90_at0.90,single_maximin_time_avg_cri,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,309.40894362854505,309.40894362854505,28725.73215828375,0.30119009838974176,394.490668,0.520087201283257,479.93886019999997,0.2916666666666667,1.0,0.471547210886011,0.3,0.7,0.9,0.9,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 28, 32, 11, (9, 10), 17, (11, 14)]"
sensitivity,sens::single_maximin_time_avg_cri::we0.30_wa0.70_ct0.90_at0.95,single_maximin_time_avg_cri,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,309.40894362854505,309.40894362854505,28725.73215828375,0.30119009838974176,394.490668,0.520087201283257,479.93886019999997,0.20833333333333334,1.0,0.42138833122592206,0.3,0.7,0.9,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 28, 32, 11, (9, 10), 17, (11, 14)]"
sensitivity,sens::single_maximin_time_avg_cri::we0.30_wa0.70_ct0.95_at0.80,single_maximin_time_avg_cri,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,309.40894362854505,309.40894362854505,30473.326009608263,0.3039644552030547,479.93886019999997,0.520087201283257,394.490668,0.2916666666666667,1.0,0.5296776166821312,0.3,0.7,0.95,0.8,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 28, 32, 11, (9, 10), 17, (11, 14)]"
sensitivity,sens::single_maximin_time_avg_cri::we0.30_wa0.70_ct0.95_at0.90,single_maximin_time_avg_cri,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,309.40894362854505,309.40894362854505,30473.326009608263,0.3039644552030547,479.93886019999997,0.520087201283257,479.93886019999997,0.2916666666666667,1.0,0.471547210886011,0.3,0.7,0.95,0.9,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 28, 32, 11, (9, 10), 17, (11, 14)]"
sensitivity,sens::single_maximin_time_avg_cri::we0.30_wa0.70_ct0.95_at0.95,single_maximin_time_avg_cri,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,309.40894362854505,309.40894362854505,30473.326009608263,0.3039644552030547,479.93886019999997,0.520087201283257,479.93886019999997,0.20833333333333334,1.0,0.42138833122592206,0.3,0.7,0.95,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 28, 32, 11, (9, 10), 17, (11, 14)]"
sensitivity,sens::single_p90_access_restore::we0.50_wa0.50_ct0.80_at0.80,single_p90_access_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,162.11426303450347,162.11426303450347,9810.36798456462,0.4566810581738048,256.110255,0.28244297995636986,226.920907,0.2916666666666667,1.0,0.5109788124614688,0.5,0.5,0.8,0.8,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 11, (11, 14), (9, 10), 17, 28, 32]"
sensitivity,sens::single_p90_access_restore::we0.50_wa0.50_ct0.80_at0.90,single_p90_access_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,162.11426303450347,162.11426303450347,9810.36798456462,0.4566810581738048,256.110255,0.28244297995636986,256.110255,0.2916666666666667,1.0,0.39081968406063006,0.5,0.5,0.8,0.9,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 11, (11, 14), (9, 10), 17, 28, 32]"
sensitivity,sens::single_p90_access_restore::we0.50_wa0.50_ct0.80_at0.95,single_p90_access_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,162.11426303450347,162.11426303450347,9810.36798456462,0.4566810581738048,256.110255,0.28244297995636986,276.110255,0.20833333333333334,1.0,0.32696828090165164,0.5,0.5,0.8,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 11, (11, 14), (9, 10), 17, 28, 32]"
sensitivity,sens::single_p90_access_restore::we0.50_wa0.50_ct0.90_at0.80,single_p90_access_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,162.11426303450347,162.11426303450347,9691.524503871415,0.3390998236682041,270.11025499999994,0.28244297995636986,226.920907,0.2916666666666667,1.0,0.5109788124614688,0.5,0.5,0.9,0.8,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 11, (11, 14), (9, 10), 17, 28, 32]"
sensitivity,sens::single_p90_access_restore::we0.50_wa0.50_ct0.90_at0.90,single_p90_access_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,162.11426303450347,162.11426303450347,9691.524503871415,0.3390998236682041,270.11025499999994,0.28244297995636986,256.110255,0.2916666666666667,1.0,0.39081968406063006,0.5,0.5,0.9,0.9,1,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 11, (11, 14), (9, 10), 17, 28, 32]"
sensitivity,sens::single_p90_access_restore::we0.50_wa0.50_ct0.90_at0.95,single_p90_access_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,162.11426303450347,162.11426303450347,9691.524503871415,0.3390998236682041,270.11025499999994,0.28244297995636986,276.110255,0.20833333333333334,1.0,0.32696828090165164,0.5,0.5,0.9,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 11, (11, 14), (9, 10), 17, 28, 32]"
sensitivity,sens::single_p90_access_restore::we0.50_wa0.50_ct0.95_at0.80,single_p90_access_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,162.11426303450347,162.11426303450347,10026.115111474755,0.2593209217057184,270.11025499999994,0.28244297995636986,226.920907,0.2916666666666667,1.0,0.5109788124614688,0.5,0.5,0.95,0.8,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 11, (11, 14), (9, 10), 17, 28, 32]"
sensitivity,sens::single_p90_access_restore::we0.50_wa0.50_ct0.95_at0.90,single_p90_access_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,162.11426303450347,162.11426303450347,10026.115111474755,0.2593209217057184,270.11025499999994,0.28244297995636986,256.110255,0.2916666666666667,1.0,0.39081968406063006,0.5,0.5,0.95,0.9,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 11, (11, 14), (9, 10), 17, 28, 32]"
sensitivity,sens::single_p90_access_restore::we0.50_wa0.50_ct0.95_at0.95,single_p90_access_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,162.11426303450347,162.11426303450347,10026.115111474755,0.2593209217057184,270.11025499999994,0.28244297995636986,276.110255,0.20833333333333334,1.0,0.32696828090165164,0.5,0.5,0.95,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 11, (11, 14), (9, 10), 17, 28, 32]"
