iter,tag,objective_value,triangle_area,var_restore,gini_restore,p90_restore,p90_access_restore,sequence
0,single_p90_access_restore_sa_init,1567.662544,1705.5652514155527,460024.90031682234,0.2841704315858178,1819.7644240999996,1567.662544,[10, 1, 5, 14, 7, 23, 27, 4, 9, 32, 31, 24, 11, 20, (8, 6), (16, 17), (21, 24), (10, 9)]
1,single_p90_access_restore_sa_it0000,1567.662544,1717.6409099847365,483321.4566622316,0.3022199700675259,1819.7644240999996,1567.662544,[10, 1, 5, 14, 7, 23, 27, 4, 9, 32, 31, 24, 11, 20, (10, 9), (16, 17), (21, 24), (8, 6)]
2,single_p90_access_restore_sa_it0001,1567.662544,1703.562713500697,459020.4069605325,0.28373132533949263,1819.7644240999996,1567.662544,[10, 1, 5, 14, 7, 23, 27, 4, 9, 32, 31, 24, 11, 20, (10, 9), (8, 6), (21, 24), (16, 17)]
3,single_p90_access_restore_sa_it0002,1567.662544,1717.6409099847365,483321.4566622316,0.3022199700675259,1819.7644240999996,1567.662544,[10, 1, 5, 14, 7, 23, 27, 4, 9, 32, 31, 24, 11, 20, (10, 9), (16, 17), (21, 24), (8, 6)]
4,single_p90_access_restore_sa_it0003,1595.5892080000003,1719.878682857975,485385.1174231938,0.29507306229286523,1847.6910881,1595.5892080000003,[10, 1, 9, 14, 7, 23, 27, 4, 5, 32, 31, 24, 11, 20, (10, 9), (16, 17), (21, 24), (8, 6)]
5,single_p90_access_restore_sa_it0004,1765.0045895999997,1724.7370769260522,503497.825874051,0.3186246290802577,1904.835905,1765.0045895999997,[10, 1, 5, 14, 7, 23, 27, 4, 9, 11, 31, 24, 32, 20, (10, 9), (16, 17), (21, 24), (8, 6)]
6,single_p90_access_restore_sa_it0005,1744.475477,1896.309272907961,541607.5230698142,0.2713175021364369,1996.5773571,1744.475477,[10, 7, 5, 14, 1, 23, 27, 4, 9, 32, 31, 24, 11, 20, (10, 9), (16, 17), (21, 24), (8, 6)]
7,single_p90_access_restore_sa_it0006,1567.662544,1712.580208112146,460024.90031682234,0.2841704315858178,1819.7644240999996,1567.662544,[10, 1, 5, 14, 7, 23, 27, 4, 9, 32, 31, 24, 11, 20, (10, 9), (16, 17), (8, 6), (21, 24)]
8,single_p90_access_restore_sa_it0007,1731.488119,1870.3334709777112,556841.0410827247,0.280897001381218,1983.5899990999999,1731.488119,[10, 1, 5, 14, 7, 27, 23, 4, 9, 32, 31, 24, 11, 20, (10, 9), (16, 17), (8, 6), (21, 24)]
9,single_p90_access_restore_sa_it0008,1646.9750230000004,1798.0669979239356,505385.1598655958,0.28196865275321614,1899.0769031,1646.9750230000004,[10, 1, 5, 14, 7, 23, 27, 9, 4, 32, 31, 24, 11, 20, (10, 9), (16, 17), (8, 6), (21, 24)]
10,single_p90_access_restore_sa_it0009,1567.662544,1706.4165555279135,460024.90031682234,0.2841704315858178,1819.7644240999996,1567.662544,[10, 1, 5, 14, 7, 23, 27, 4, 9, 32, 31, 24, 11, 20, (8, 6), (16, 17), (10, 9), (21, 24)]
11,single_p90_access_restore_sa_it0010,1546.861654,1791.827915395664,401136.099269307,0.2353734471739417,1801.9880100999999,1546.861654,[10, 24, 5, 14, 7, 23, 27, 4, 9, 32, 31, 1, 11, 20, (8, 6), (16, 17), (10, 9), (21, 24)]
12,single_p90_access_restore_sa_it0011,1546.861654,1797.7181638252098,401136.099269307,0.2353734471739417,1801.9880100999999,1546.861654,[10, 24, 5, 14, 7, 23, 27, 4, 9, 32, 31, 1, 11, 20, (10, 9), (16, 17), (8, 6), (21, 24)]
