iter,tag,objective_value,triangle_area,var_restore,gini_restore,p90_restore,p90_access_restore,sequence
-1,baseline,220.68646431437358,220.68646431437358,37411.27662055932,0.6075993909547031,465.93032700000003,512.649255,[(9, 10), 28, 11, 17, 15, 32, (11, 14)]
0,single_triangle_sa_init,220.68646431437358,220.68646431437358,37411.27662055932,0.6075993909547031,465.93032700000003,512.649255,[(9, 10), 28, 11, 17, 15, 32, (11, 14)]
1,single_triangle_sa_it0000,173.1646250110891,173.1646250110891,30876.85988208461,0.598594263725343,435.6246063,327.4899334,[(9, 10), 28, 11, (11, 14), 15, 32, 17]
2,single_triangle_sa_it0001,220.68646431437358,220.68646431437358,37411.27662055932,0.6075993909547031,465.93032700000003,512.649255,[(9, 10), 28, 11, 17, 15, 32, (11, 14)]
3,single_triangle_sa_it0002,175.03669071718375,175.03669071718375,28719.89704152597,0.6012895377634417,426.7221853,332.8950233,[(9, 10), 28, 11, 15, (11, 14), 32, 17]
4,single_triangle_sa_it0003,197.0835584083323,197.0835584083323,33963.87492503682,0.580671086568771,432.16879600000004,432.16879600000004,[(9, 10), 28, 17, (11, 14), 15, 32, 11]
5,single_triangle_sa_it0004,170.20391152431426,170.20391152431426,27698.633416907174,0.5830602911925051,403.7046002999999,326.900314,[(9, 10), 28, 15, (11, 14), 11, 32, 17]
6,single_triangle_sa_it0005,140.61188605071408,140.61188605071408,20563.98914223521,0.6093890084150213,365.6978502999999,264.24600589999994,[(9, 10), 11, 15, (11, 14), 28, 32, 17]
7,single_triangle_sa_it0006,164.83539003376885,164.83539003376885,26099.799733186268,0.6003294264769097,407.2893703,305.83752589999995,[(9, 10), 15, 11, (11, 14), 28, 32, 17]
8,single_triangle_sa_it0007,240.97934172818108,240.97934172818108,27946.67756134861,0.4338467352153068,427.17212129999996,350.367835,[28, 11, 15, (11, 14), (9, 10), 32, 17]
9,single_triangle_sa_it0008,146.09090171199256,146.09090171199256,22381.131661908916,0.6133209867662301,384.3821106999999,284.3277192999999,[(9, 10), 11, 15, (11, 14), 32, 28, 17]
10,single_triangle_sa_it0009,164.83539003376885,164.83539003376885,26099.799733186268,0.6003294264769097,407.2893703,305.83752589999995,[(9, 10), 15, 11, (11, 14), 28, 32, 17]
11,single_triangle_sa_it0010,221.20974767550317,221.20974767550317,22677.164522731542,0.44771755224049237,371.7424458999999,298.126402,[32, 11, 15, (11, 14), 28, (9, 10), 17]
12,single_triangle_sa_it0011,240.97934172818108,240.97934172818108,27946.67756134861,0.4338467352153068,427.17212129999996,350.367835,[28, 11, 15, (11, 14), (9, 10), 32, 17]
13,single_triangle_sa_it0012,141.04990798460597,141.04990798460597,22161.59175355376,0.6051842271802559,374.96265029999995,266.82797739999995,[(9, 10), 11, 28, (11, 14), 15, 32, 17]
14,single_triangle_sa_it0013,170.20391152431426,170.20391152431426,27698.633416907174,0.5830602911925051,403.7046002999999,326.900314,[(9, 10), 28, 15, (11, 14), 11, 32, 17]
15,single_triangle_sa_it0014,159.52418523187052,159.52418523187052,32002.20784183295,0.6265790138469736,457.07594099999994,393.3354614999998,[(9, 10), 11, 15, (11, 14), 17, 32, 28]
16,single_triangle_sa_it0015,159.52418523187052,159.52418523187052,32002.20784183295,0.6265790138469736,457.07594099999994,393.3354614999998,[(9, 10), 11, 15, (11, 14), 17, 32, 28]
17,single_triangle_sa_it0016,221.20974767550317,221.20974767550317,22677.164522731542,0.44771755224049237,371.7424458999999,298.126402,[32, 11, 15, (11, 14), 28, (9, 10), 17]
18,single_triangle_sa_it0017,147.23942538972236,147.23942538972236,27605.048724931232,0.6228100107186565,439.203302,369.46282249999985,[(9, 10), 11, 15, (11, 14), 28, 17, 32]
19,single_triangle_sa_it0018,148.17974733485997,148.17974733485997,21752.158378048367,0.6130328007936696,377.11946529999983,283.2923032999999,[(9, 10), 11, 15, 28, (11, 14), 32, 17]
20,single_triangle_sa_it0019,164.83539003376885,164.83539003376885,26099.799733186268,0.6003294264769097,407.2893703,305.83752589999995,[(9, 10), 15, 11, (11, 14), 28, 32, 17]
