iter,tag,objective_value,triangle_area,var_restore,gini_restore,p90_restore,p90_access_restore,sequence
0,single_triangle_sa_init,800.8521729212607,800.8521729212607,105213.62322028982,0.2046252857594002,875.308543,875.308543,[11, 27, 21, 14, 4, 6, 29, 26, 7, (24, 21), (10, 15), (20, 21), (14, 15), (23, 24), (7, 8)]
1,single_triangle_sa_it0000,847.5660367495041,847.5660367495041,104675.41404034036,0.20149562325822368,875.308543,875.308543,[11, 27, 21, 14, 4, 6, 29, 26, 7, (14, 15), (10, 15), (20, 21), (24, 21), (23, 24), (7, 8)]
2,single_triangle_sa_it0001,811.4946738673104,811.4946738673104,105089.05893504994,0.20404463181250465,875.308543,875.308543,[11, 27, 21, 14, 4, 6, 29, 26, 7, (24, 21), (10, 15), (14, 15), (20, 21), (23, 24), (7, 8)]
3,single_triangle_sa_it0002,770.8165838765295,770.8165838765295,109484.94098605237,0.2159526897293278,875.308543,875.308543,[11, 27, 21, 14, 4, 6, 29, 26, 7, (24, 21), (23, 24), (20, 21), (14, 15), (10, 15), (7, 8)]
4,single_triangle_sa_it0003,960.5469356358021,960.5469356358021,171528.77081623903,0.2068996688333149,1086.5546009999998,1086.5546009999998,[11, 27, 4, 14, 21, 6, 29, 26, 7, (24, 21), (23, 24), (20, 21), (14, 15), (10, 15), (7, 8)]
5,single_triangle_sa_it0004,778.835418756552,778.835418756552,109484.94098605237,0.2159526897293278,875.308543,875.308543,[11, 27, 21, 14, 4, 6, 29, 26, 7, (24, 21), (23, 24), (20, 21), (14, 15), (7, 8), (10, 15)]
6,single_triangle_sa_it0005,839.1861766545858,839.1861766545858,104960.07839038002,0.19560447887129895,875.308543,875.308543,[11, 27, 21, 14, 4, 6, 29, 26, 7, (7, 8), (23, 24), (20, 21), (14, 15), (10, 15), (24, 21)]
7,single_triangle_sa_it0006,770.3901977705589,770.3901977705589,104960.07839038002,0.19560447887129895,875.308543,875.308543,[11, 27, 21, 14, 4, 6, 29, 26, 7, (24, 21), (23, 24), (20, 21), (10, 15), (14, 15), (7, 8)]
8,single_triangle_sa_it0007,763.64227200547,763.64227200547,102755.1807001265,0.19424473027455602,867.151687,867.151687,[11, 27, 21, 14, 4, 29, 6, 26, 7, (24, 21), (23, 24), (20, 21), (10, 15), (14, 15), (7, 8)]
9,single_triangle_sa_it0008,795.9100016136931,795.9100016136931,102980.77279606594,0.20309020267490063,867.151687,867.151687,[11, 27, 21, 14, 4, 29, 6, 26, 7, (24, 21), (14, 15), (20, 21), (10, 15), (23, 24), (7, 8)]
10,single_triangle_sa_it0009,764.0686581114406,764.0686581114406,107159.85649890732,0.21447908037463081,867.151687,867.151687,[11, 27, 21, 14, 4, 29, 6, 26, 7, (24, 21), (23, 24), (20, 21), (14, 15), (10, 15), (7, 8)]
11,single_triangle_sa_it0010,1159.3802590610867,1159.3802590610867,236477.23823835768,0.20831482398354728,1264.18702,1264.18702,[11, 6, 21, 14, 4, 29, 27, 26, 7, (24, 21), (23, 24), (20, 21), (14, 15), (10, 15), (7, 8)]
12,single_triangle_sa_it0011,962.8066386100203,962.8066386100203,201275.65258740552,0.23086846457843402,1171.167135,1171.167135,[11, 27, 21, 14, 4, 26, 6, 29, 7, (24, 21), (23, 24), (20, 21), (14, 15), (10, 15), (7, 8)]
13,single_triangle_sa_it0012,832.0531183487022,832.0531183487022,102755.1807001265,0.19424473027455602,867.151687,867.151687,[11, 27, 21, 14, 4, 29, 6, 26, 7, (7, 8), (23, 24), (20, 21), (14, 15), (10, 15), (24, 21)]
14,single_triangle_sa_it0013,645.7065705216006,645.7065705216006,75844.36750907666,0.21563248932162504,731.785782,731.785782,[11, 27, 14, 21, 4, 29, 6, 26, 7, (24, 21), (23, 24), (20, 21), (14, 15), (10, 15), (7, 8)]
15,single_triangle_sa_it0014,718.9082004148478,718.9082004148478,73869.39978017566,0.199573795548867,731.785782,731.785782,[11, 27, 14, 21, 4, 29, 6, 26, 7, (7, 8), (23, 24), (20, 21), (14, 15), (10, 15), (24, 21)]
16,single_triangle_sa_it0015,713.6180468893226,713.6180468893226,73753.37816349346,0.20528758623480847,731.785782,731.785782,[11, 27, 14, 21, 4, 29, 6, 26, 7, (20, 21), (23, 24), (24, 21), (14, 15), (10, 15), (7, 8)]
17,single_triangle_sa_it0016,900.7085093489773,900.7085093489773,185812.58696961615,0.2794620349459118,1236.665297,1236.665297,[11, 27, 14, 21, 4, 7, 6, 26, 29, (24, 21), (23, 24), (20, 21), (14, 15), (10, 15), (7, 8)]
18,single_triangle_sa_it0017,730.3617623073005,730.3617623073005,103045.56208979432,0.2269496769603807,824.400125,824.400125,[11, 27, 14, 21, 7, 29, 6, 26, 4, (24, 21), (23, 24), (20, 21), (14, 15), (10, 15), (7, 8)]
19,single_triangle_sa_it0018,660.1715767900314,660.1715767900314,73984.91687945258,0.20729492123266158,731.785782,731.785782,[11, 27, 14, 21, 4, 29, 6, 26, 7, (24, 21), (23, 24), (10, 15), (14, 15), (20, 21), (7, 8)]
20,single_triangle_sa_it0019,764.0686581114406,764.0686581114406,107159.85649890732,0.21447908037463081,867.151687,867.151687,[11, 27, 21, 14, 4, 29, 6, 26, 7, (24, 21), (23, 24), (20, 21), (14, 15), (10, 15), (7, 8)]
21,single_triangle_sa_it0020,657.9739883376621,657.9739883376621,76062.30517048588,0.21633182078672264,731.785782,731.785782,[11, 27, 14, 21, 4, 29, 6, 26, 7, (14, 15), (23, 24), (20, 21), (24, 21), (10, 15), (7, 8)]
22,single_triangle_sa_it0021,649.5236342094581,649.5236342094581,76462.98191203462,0.2156027293549474,734.738587,734.738587,[14, 27, 11, 21, 4, 29, 6, 26, 7, (24, 21), (23, 24), (20, 21), (14, 15), (10, 15), (7, 8)]
23,single_triangle_sa_it0022,654.1679918139149,654.1679918139149,75844.36750907666,0.21563248932162504,731.785782,731.785782,[11, 27, 14, 21, 4, 29, 6, 26, 7, (24, 21), (23, 24), (20, 21), (14, 15), (7, 8), (10, 15)]
24,single_triangle_sa_it0023,680.3345208963899,680.3345208963899,74315.13070231349,0.2032931437816201,730.265805,730.265805,[11, 27, 14, 6, 4, 29, 21, 26, 7, (24, 21), (23, 24), (20, 21), (14, 15), (10, 15), (7, 8)]
25,single_triangle_sa_it0024,651.8916061202656,651.8916061202656,75279.88580368632,0.2136449529550628,731.785782,731.785782,[11, 27, 14, 21, 4, 29, 6, 26, 7, (24, 21), (23, 24), (14, 15), (20, 21), (10, 15), (7, 8)]
26,single_triangle_sa_it0025,844.4445510201803,844.4445510201803,157725.7579766925,0.23393345187239567,1035.8012299999998,1035.8012299999998,[11, 27, 14, 21, 4, 26, 6, 29, 7, (24, 21), (23, 24), (20, 21), (14, 15), (10, 15), (7, 8)]
27,single_triangle_sa_it0026,1298.8006813719278,1298.8006813719278,307550.79568426573,0.20769430754196527,1431.686592,1431.686592,[4, 27, 14, 21, 11, 29, 6, 26, 7, (24, 21), (23, 24), (20, 21), (14, 15), (10, 15), (7, 8)]
28,single_triangle_sa_it0027,964.5127399785379,964.5127399785379,167374.14403597076,0.19353895003072052,1105.191631,1105.191631,[11, 27, 29, 21, 4, 14, 6, 26, 7, (24, 21), (23, 24), (20, 21), (14, 15), (10, 15), (7, 8)]
29,single_triangle_sa_it0028,625.785471361994,625.785471361994,71655.53455496198,0.21584460271056938,711.417453,711.417453,[11, 14, 27, 21, 4, 29, 6, 26, 7, (24, 21), (23, 24), (20, 21), (14, 15), (10, 15), (7, 8)]
30,single_triangle_sa_it0029,626.3999841498728,626.3999841498728,71655.53455496198,0.21584460271056938,711.417453,711.417453,[14, 11, 27, 21, 4, 29, 6, 26, 7, (24, 21), (23, 24), (20, 21), (14, 15), (10, 15), (7, 8)]
31,single_triangle_sa_it0030,1016.5826327247788,1016.5826327247788,177635.62005239038,0.21010990972871912,1097.812968,1097.812968,[14, 6, 27, 21, 4, 29, 11, 26, 7, (24, 21), (23, 24), (20, 21), (14, 15), (10, 15), (7, 8)]
32,single_triangle_sa_it0031,612.5648331545626,612.5648331545626,91644.34848947893,0.2539702132823791,810.4773850000001,810.4773850000001,[7, 11, 27, 21, 4, 29, 6, 26, 14, (24, 21), (23, 24), (20, 21), (14, 15), (10, 15), (7, 8)]
33,single_triangle_sa_it0032,613.3786974575929,613.3786974575929,91644.34848947893,0.2539702132823791,810.4773850000001,810.4773850000001,[7, 27, 11, 21, 4, 29, 6, 26, 14, (24, 21), (23, 24), (20, 21), (14, 15), (10, 15), (7, 8)]
34,single_triangle_sa_it0033,1289.1240045042491,1289.1240045042491,313524.18126767187,0.22921285901253707,1471.450687,1471.450687,[6, 11, 27, 21, 4, 29, 7, 26, 14, (24, 21), (23, 24), (20, 21), (14, 15), (10, 15), (7, 8)]
35,single_triangle_sa_it0034,612.7030833055431,612.7030833055431,91644.34848947893,0.2539702132823791,810.4773850000001,810.4773850000001,[7, 11, 27, 21, 4, 29, 6, 26, 14, (23, 24), (24, 21), (20, 21), (14, 15), (10, 15), (7, 8)]
