experiment_id,rule_type,rule_label,description,n_scenarios,triangle_area_mean,triangle_area_std,triangle_area_ci95,gini_restore_mean,gini_restore_std,gini_restore_ci95,var_restore_mean,var_restore_std,var_restore_ci95,p90_restore_mean,p90_restore_std,p90_restore_ci95,min_time_avg_cri_mean,min_time_avg_cri_std,min_time_avg_cri_ci95,p90_access_restore_mean,p90_access_restore_std,p90_access_restore_ci95,share_access_initial_mean,share_access_initial_std,share_access_initial_ci95,share_access_final_mean,share_access_final_std,share_access_final_ci95,time_avg_share_access_mean,time_avg_share_access_std,time_avg_share_access_ci95
single_triangle,single,Single objective: triangle,Pure efficiency objective that minimizes resilience-triangle loss.,100,2293.024877411553,3000.916816118628,588.179695959251,0.23075628377837154,0.0652481157610251,0.012788630689160918,1707040.1569116223,4844599.195353783,949541.4422893415,2582.209464514,2972.3384017267854,582.57832673845,0.40702623079059835,0.11628992224761149,0.022792824760531852,2572.44567822,3177.8651201090483,622.8615635413735,0.20875,0.06842560699387591,0.01341141897079968,1.0,0.0,0.0,0.3709787816862922,0.09236047924896632,0.018102653932797398
single_p90_access_restore,single,Single objective: p90_access_restore,Critical-access objective that shortens the time by which 90% of zones regain access.,100,2935.1411386191753,4615.04441784192,904.5487058970164,0.2040302316040248,0.06069632628436967,0.011896479951736455,2108051.614978611,8588789.623616934,1683402.7662289192,2802.045940639,4099.50761723093,803.5034929772622,0.3343485740140014,0.10431313462483317,0.0204453743864673,2704.7068071470003,4099.040278541353,803.4118945941051,0.20875,0.06842560699387591,0.01341141897079968,1.0,0.0,0.0,0.35382735560340994,0.09201365127515115,0.018034675649929627
guardrail_gini_restore,guardrail,Guardrail on equity:gini_restore,Triangle minimization with a fairness guardrail. Guardrail on equity:gini_restore.,100,3165.4782262063923,4998.403363709527,979.6870592870673,0.16893051862569963,0.05127542084057762,0.010049982484753212,3054387.6103282245,11798207.130930694,2312448.5976624163,3193.6393005699997,4817.853025137176,944.2991929268865,0.31714459984144033,0.09388536968953329,0.018401532459148523,3185.827000602,4819.408800271502,944.6041248532143,0.20875,0.06842560699387591,0.01341141897079968,1.0,0.0,0.0,0.2919484334254523,0.06841400909140305,0.013409145781914997
weighted_maximin_time_avg_cri_l050,weighted_sum,Weighted sum: triangle + 0.5 * equity:maximin_time_avg_cri_loss,Weighted trade-off objective. triangle + 0.5 * equity:maximin_time_avg_cri_loss.,100,3173.2153251138598,5015.186647325209,982.9765828757411,0.23254331351241955,0.06561328911291674,0.012860204666131681,3996477.4253686043,14570883.446739746,2855893.15556099,3559.4561928400003,5133.504222202584,1006.1668275517064,0.42261729984005997,0.10032777892184515,0.01966424466868165,3565.5109420419994,5170.338870572232,1013.3864186321574,0.20875,0.06842560699387591,0.01341141897079968,1.0,0.0,0.0,0.37356804076474165,0.08087081029003765,0.01585067881684738
weighted_gini_restore_l050,weighted_sum,Weighted sum: triangle + 0.5 * equity:gini_restore,Weighted trade-off objective. triangle + 0.5 * equity:gini_restore.,100,3364.2553520889887,4871.264948365167,954.7679298795726,0.1706775988454276,0.05699572844911111,0.011171162776025778,2568563.1945438087,9390671.998437347,1840571.7116937197,3321.062591035,4755.21677788136,932.0224884647465,0.321898322460939,0.09800623676168199,0.019209222405289668,3213.979516815,4266.786601934365,836.2901739791354,0.20875,0.06842560699387591,0.01341141897079968,1.0,0.0,0.0,0.3095161122975466,0.07344545560722644,0.014395309299016381
single_maximin_time_avg_cri,single,Single objective: maximize minimum time-avg CRI,Equity via maximin: improve the worst-served zone by maximizing the minimum time-averaged CRI.,100,4305.17799222124,7390.009442231926,1448.4418506774575,0.24221339944356393,0.05721652464048419,0.011214438829534901,9974632.487528373,55291523.925357096,10837138.68936999,5157.245672255,8576.520008047239,1680.9979215772587,0.4671971236103252,0.07232553272885363,0.014175804414855312,4916.667705621,8118.490187807448,1591.2240768102597,0.20875,0.06842560699387591,0.01341141897079968,1.0,0.0,0.0,0.38822262797119117,0.06365399426397708,0.012476182875739508
baseline_reference,baseline,Baseline sequence,Baseline repair sequence used as the reference point.,100,4988.354490562978,7471.289145173827,1464.37267245407,0.19793434342355862,0.058189400890549754,0.011405122574547752,6071254.0511688925,19004890.978773396,3724958.6318395855,4922.575240284,7208.154643073783,1412.7983100424613,0.3015759214424797,0.09800495642285671,0.019208971458879915,4899.383956056,7156.163106371351,1402.6079688487848,0.20875,0.06842560699387591,0.01341141897079968,1.0,0.0,0.0,0.30198595561703306,0.06251498774426043,0.012252937597875043
single_gini_restore,single,Single objective: gini_restore,Equity objective that reduces restoration-time inequality using Gini.,100,5029.535824837919,7856.073382151945,1539.7903829017812,0.13923991288460133,0.0483947888760487,0.009485378619705545,3590308.5537549946,11584790.427730681,2270618.9238352133,4388.01338905,6382.011250854431,1250.8742051674685,0.24819510185469554,0.08693296142808477,0.017038860439904612,4382.58247964,6378.907865060738,1250.2659415519047,0.20875,0.06842560699387591,0.01341141897079968,1.0,0.0,0.0,0.25874524294468754,0.05952298208807699,0.011666504489263091
