iter,tag,objective_value,triangle_area,var_restore,gini_restore,p90_restore,p90_access_restore,sequence
0,single_triangle_sa_init,1148.7284802234544,1148.7284802234544,178741.914187695,0.17648822001361286,1188.899681,1188.899681,[33, 1, 25, 7, 20, 24, 14, 18, 31, 3, (8, 7), (15, 14), (22, 23), (17, 19)]
1,single_triangle_sa_it0000,1144.1097688653103,1144.1097688653103,178741.914187695,0.17648822001361286,1188.899681,1188.899681,[33, 1, 25, 7, 20, 24, 14, 18, 31, 3, (17, 19), (15, 14), (22, 23), (8, 7)]
2,single_triangle_sa_it0001,1146.278014253074,1146.278014253074,178741.914187695,0.17648822001361286,1188.899681,1188.899681,[33, 1, 25, 7, 20, 24, 14, 18, 31, 3, (17, 19), (8, 7), (22, 23), (15, 14)]
3,single_triangle_sa_it0002,1146.278014253074,1146.278014253074,178741.914187695,0.17648822001361286,1188.899681,1188.899681,[33, 1, 25, 7, 20, 24, 14, 18, 31, 3, (17, 19), (8, 7), (22, 23), (15, 14)]
4,single_triangle_sa_it0003,1070.2450020931583,1070.2450020931583,155080.72781156588,0.17773760349156387,1110.548884,1110.548884,[33, 1, 31, 7, 20, 24, 14, 18, 25, 3, (17, 19), (15, 14), (22, 23), (8, 7)]
5,single_triangle_sa_it0004,1071.189931731063,1071.189931731063,155080.72781156588,0.17773760349156387,1110.548884,1110.548884,[33, 1, 31, 7, 20, 24, 14, 18, 25, 3, (15, 14), (17, 19), (22, 23), (8, 7)]
6,single_triangle_sa_it0005,1072.4132474809217,1072.4132474809217,155080.72781156588,0.17773760349156387,1110.548884,1110.548884,[33, 1, 31, 7, 20, 24, 14, 18, 25, 3, (17, 19), (8, 7), (22, 23), (15, 14)]
7,single_triangle_sa_it0006,814.3226206198188,814.3226206198188,83742.55243972587,0.18471529461522884,817.641318,817.641318,[33, 1, 31, 7, 20, 18, 14, 24, 25, 3, (17, 19), (8, 7), (22, 23), (15, 14)]
8,single_triangle_sa_it0007,804.3120954203675,804.3120954203675,81587.29823285893,0.18391037684873268,808.367765,808.367765,[33, 1, 31, 7, 20, 14, 18, 24, 25, 3, (17, 19), (8, 7), (22, 23), (15, 14)]
9,single_triangle_sa_it0008,803.9031456094764,803.9031456094764,81587.29823285893,0.18391037684873268,808.367765,808.367765,[33, 1, 31, 7, 20, 14, 18, 24, 25, 3, (17, 19), (22, 23), (8, 7), (15, 14)]
10,single_triangle_sa_it0009,803.1704560569272,803.1704560569272,81587.29823285893,0.18391037684873268,808.367765,808.367765,[33, 1, 31, 7, 20, 14, 18, 24, 25, 3, (17, 19), (22, 23), (15, 14), (8, 7)]
11,single_triangle_sa_it0010,802.2273384098473,802.2273384098473,81587.29823285893,0.18391037684873268,808.367765,808.367765,[33, 1, 31, 7, 20, 14, 18, 24, 25, 3, (15, 14), (22, 23), (17, 19), (8, 7)]
12,single_triangle_sa_it0011,1046.7683013566796,1046.7683013566796,142521.66874763774,0.1820737462887385,1065.853963,1065.853963,[33, 18, 31, 7, 20, 14, 1, 24, 25, 3, (15, 14), (22, 23), (17, 19), (8, 7)]
13,single_triangle_sa_it0012,661.5556884589514,661.5556884589514,57071.44786436791,0.2142297084951812,744.562515,744.562515,[33, 1, 31, 7, 20, 14, 18, 3, 25, 24, (15, 14), (22, 23), (17, 19), (8, 7)]
14,single_triangle_sa_it0013,662.4171297196131,662.4171297196131,57071.44786436791,0.2142297084951812,744.562515,744.562515,[33, 1, 31, 7, 20, 14, 18, 3, 25, 24, (15, 14), (17, 19), (22, 23), (8, 7)]
15,single_triangle_sa_it0014,792.3554828013449,792.3554828013449,87655.00590743839,0.20483342691906858,851.685444,851.685444,[33, 1, 31, 24, 20, 14, 18, 3, 25, 7, (15, 14), (17, 19), (22, 23), (8, 7)]
16,single_triangle_sa_it0015,823.0488618517113,823.0488618517113,94968.04051175054,0.21495691093774294,927.354516,927.354516,[33, 1, 31, 7, 20, 14, 18, 25, 3, 24, (15, 14), (17, 19), (22, 23), (8, 7)]
17,single_triangle_sa_it0016,662.9358773575124,662.9358773575124,57071.44786436791,0.2142297084951812,744.562515,744.562515,[33, 1, 31, 7, 20, 14, 18, 3, 25, 24, (8, 7), (17, 19), (22, 23), (15, 14)]
18,single_triangle_sa_it0017,663.0026249310283,663.0026249310283,57071.44786436791,0.2142297084951812,744.562515,744.562515,[33, 1, 31, 7, 20, 14, 18, 3, 25, 24, (22, 23), (17, 19), (8, 7), (15, 14)]
19,single_triangle_sa_it0018,663.0026249310283,663.0026249310283,57071.44786436791,0.2142297084951812,744.562515,744.562515,[33, 1, 31, 7, 20, 14, 18, 3, 24, 25, (22, 23), (17, 19), (8, 7), (15, 14)]
20,single_triangle_sa_it0019,662.6964097898865,662.6964097898865,57071.44786436791,0.2142297084951812,744.562515,744.562515,[33, 1, 31, 7, 20, 14, 18, 3, 24, 25, (15, 14), (17, 19), (8, 7), (22, 23)]
21,single_triangle_sa_it0020,662.4171297196131,662.4171297196131,57071.44786436791,0.2142297084951812,744.562515,744.562515,[33, 1, 31, 7, 20, 14, 18, 3, 24, 25, (15, 14), (17, 19), (22, 23), (8, 7)]
22,single_triangle_sa_it0021,955.2526603084177,955.2526603084177,114549.51675733092,0.199890401023602,1026.5550119999998,1026.5550119999998,[33, 1, 20, 7, 31, 14, 18, 3, 24, 25, (15, 14), (17, 19), (22, 23), (8, 7)]
23,single_triangle_sa_it0022,960.8249550763928,960.8249550763928,109961.76892297178,0.19043495221752083,1039.9598659999997,1039.9598659999997,[20, 1, 31, 7, 33, 14, 18, 3, 24, 25, (15, 14), (17, 19), (22, 23), (8, 7)]
24,single_triangle_sa_it0023,701.2022920103891,701.2022920103891,65943.03316981027,0.22243125242199402,841.281098,841.281098,[33, 1, 25, 7, 20, 14, 18, 3, 24, 31, (15, 14), (17, 19), (22, 23), (8, 7)]
25,single_triangle_sa_it0024,823.830661388268,823.830661388268,94915.72278799185,0.20374273163992607,956.7999379999999,956.7999379999999,[33, 1, 31, 7, 20, 14, 24, 3, 18, 25, (15, 14), (17, 19), (22, 23), (8, 7)]
26,single_triangle_sa_it0025,661.4722000817083,661.4722000817083,57071.44786436791,0.2142297084951812,744.562515,744.562515,[33, 1, 31, 7, 20, 14, 18, 3, 24, 25, (17, 19), (15, 14), (22, 23), (8, 7)]
27,single_triangle_sa_it0026,662.4988061060312,662.4988061060312,57071.44786436791,0.2142297084951812,744.562515,744.562515,[33, 1, 31, 7, 20, 14, 18, 3, 24, 25, (17, 19), (22, 23), (15, 14), (8, 7)]
28,single_triangle_sa_it0027,662.4171297196131,662.4171297196131,57071.44786436791,0.2142297084951812,744.562515,744.562515,[33, 1, 31, 7, 20, 14, 18, 3, 24, 25, (15, 14), (17, 19), (22, 23), (8, 7)]
29,single_triangle_sa_it0028,660.5962514856707,660.5962514856707,57071.44786436791,0.2142297084951812,744.562515,744.562515,[33, 1, 31, 7, 20, 14, 18, 3, 24, 25, (22, 23), (15, 14), (17, 19), (8, 7)]
30,single_triangle_sa_it0029,959.0040152041065,959.0040152041065,124149.58157121664,0.2204871043946086,1039.9598659999997,1039.9598659999997,[20, 1, 31, 7, 33, 14, 18, 3, 24, 25, (22, 23), (15, 14), (17, 19), (8, 7)]
31,single_triangle_sa_it0030,904.3896523938624,904.3896523938624,110516.4933104859,0.20049648915659124,1009.797287,1009.797287,[33, 1, 14, 7, 20, 31, 18, 3, 24, 25, (22, 23), (15, 14), (17, 19), (8, 7)]
32,single_triangle_sa_it0031,669.0716161834752,669.0716161834752,57721.71307783047,0.21159999832362186,753.341081,753.341081,[33, 31, 1, 7, 20, 14, 18, 3, 24, 25, (22, 23), (15, 14), (17, 19), (8, 7)]
33,single_triangle_sa_it0032,501.78397059361293,501.78397059361293,38640.36974775366,0.23084867115580843,606.474946,606.474946,[24, 1, 31, 7, 20, 14, 18, 3, 33, 25, (22, 23), (15, 14), (17, 19), (8, 7)]
34,single_triangle_sa_it0033,491.7627794293402,491.7627794293402,38890.49549797706,0.23604681738474498,598.187413,598.187413,[1, 24, 31, 7, 20, 14, 18, 3, 33, 25, (22, 23), (15, 14), (17, 19), (8, 7)]
35,single_triangle_sa_it0034,491.7627794293402,491.7627794293402,39059.95019927602,0.23456050073301715,598.187413,598.187413,[1, 25, 31, 7, 20, 14, 18, 3, 33, 24, (22, 23), (15, 14), (17, 19), (8, 7)]
