iter,tag,objective_value,triangle_area,var_restore,gini_restore,p90_restore,p90_access_restore,sequence
0,single_gini_restore_sa_init,0.20798588014621955,2999.390518128145,1371497.8117053842,0.20798588014621955,3360.8492050000004,3360.8492050000004,[18, 17, 27, 7, 30, 21, 13, 3, 1, 12, 20, 15, (16, 18), (15, 14), (19, 17), (10, 15)]
1,single_gini_restore_sa_it0000,0.20798588014621955,2915.9397538697563,1371497.8117053842,0.20798588014621955,3360.8492050000004,3360.8492050000004,[18, 17, 27, 7, 30, 21, 13, 3, 1, 12, 20, 15, (10, 15), (15, 14), (19, 17), (16, 18)]
2,single_gini_restore_sa_it0001,0.20798588014621955,2927.957289489152,1371497.8117053842,0.20798588014621955,3360.8492050000004,3360.8492050000004,[18, 17, 27, 7, 30, 21, 13, 3, 1, 12, 20, 15, (10, 15), (16, 18), (19, 17), (15, 14)]
3,single_gini_restore_sa_it0002,0.20798588014621955,2915.9397538697563,1371497.8117053842,0.20798588014621955,3360.8492050000004,3360.8492050000004,[18, 17, 27, 7, 30, 21, 13, 3, 1, 12, 20, 15, (10, 15), (15, 14), (19, 17), (16, 18)]
4,single_gini_restore_sa_it0003,0.23697804907447795,2898.928170022267,1566420.551238641,0.23697804907447795,3427.3102230000004,3427.3102230000004,[18, 17, 1, 7, 30, 21, 13, 3, 27, 12, 20, 15, (10, 15), (15, 14), (19, 17), (16, 18)]
5,single_gini_restore_sa_it0004,0.21382177698220817,1865.8114849973797,491678.78382780816,0.21382177698220817,2026.639248,2026.639248,[18, 17, 1, 7, 12, 21, 13, 3, 27, 30, 20, 15, (10, 15), (15, 14), (19, 17), (16, 18)]
6,single_gini_restore_sa_it0005,0.22622639023883262,1737.4925338378175,511694.4989961719,0.22622639023883262,1986.0293940000001,1986.0293940000001,[18, 12, 1, 7, 17, 21, 13, 3, 27, 30, 20, 15, (10, 15), (15, 14), (19, 17), (16, 18)]
7,single_gini_restore_sa_it0006,0.22622639023883262,1746.1496379209434,511694.4989961719,0.22622639023883262,1986.0293940000001,1986.0293940000001,[18, 12, 1, 7, 17, 21, 13, 3, 27, 30, 20, 15, (10, 15), (15, 14), (16, 18), (19, 17)]
8,single_gini_restore_sa_it0007,0.22591852155441927,1790.1033470928198,530354.3421513174,0.22591852155441927,2019.4284480000001,2019.4284480000001,[18, 12, 1, 7, 17, 13, 21, 3, 27, 30, 20, 15, (10, 15), (15, 14), (16, 18), (19, 17)]
9,single_gini_restore_sa_it0008,0.22591852155441927,1792.420528465754,530354.3421513174,0.22591852155441927,2019.4284480000001,2019.4284480000001,[18, 12, 1, 7, 17, 13, 21, 3, 27, 30, 20, 15, (10, 15), (16, 18), (15, 14), (19, 17)]
10,single_gini_restore_sa_it0009,0.22591852155441927,1793.4587565656623,530354.3421513174,0.22591852155441927,2019.4284480000001,2019.4284480000001,[18, 12, 1, 7, 17, 13, 21, 3, 27, 30, 20, 15, (10, 15), (16, 18), (19, 17), (15, 14)]
11,single_gini_restore_sa_it0010,0.22591852155441927,1879.4932135934607,530354.3421513174,0.22591852155441927,2019.4284480000001,2019.4284480000001,[18, 12, 1, 7, 17, 13, 21, 3, 27, 30, 20, 15, (19, 17), (16, 18), (10, 15), (15, 14)]
12,single_gini_restore_sa_it0011,0.22580807167179917,1891.4584068321153,537000.6705332166,0.22580807167179917,2031.1990560000002,2031.1990560000002,[18, 21, 1, 7, 17, 13, 12, 3, 27, 30, 20, 15, (19, 17), (16, 18), (10, 15), (15, 14)]
