iter,tag,objective_value,triangle_area,var_restore,gini_restore,p90_restore,sequence
31,opt_equity_p90_restore_sa_it0030,292.886228,138.2118034869927,14240.36944333288,0.5301593515909659,292.886228,[11, (11, 14), 15, (9, 10), 32, 28, 17]
32,opt_equity_p90_restore_sa_it0031,303.561897,111.46243402045695,15559.120138092587,0.5665258691603885,303.561897,[(9, 10), (11, 14), 15, 11, 17, 28, 32]
33,opt_equity_p90_restore_sa_it0032,303.58862600000003,128.51202114093732,14915.256886184849,0.5415027590077819,303.58862600000003,[11, (11, 14), (9, 10), 15, 17, 28, 32]
34,opt_equity_p90_restore_sa_it0033,276.36705500000005,124.66919836500094,12412.12188645877,0.5518804415278924,276.36705500000005,[11, 15, (11, 14), (9, 10), 17, 28, 32]
35,opt_equity_p90_restore_sa_it0034,388.421105,181.78877560018762,21917.215045674355,0.5065399025768744,388.421105,[11, 32, (11, 14), (9, 10), 17, 28, 15]
36,opt_equity_p90_restore_sa_it0035,330.887582,171.03343698877163,16800.808831006074,0.531084623583711,330.887582,[11, 15, 28, (9, 10), 17, (11, 14), 32]
37,opt_equity_p90_restore_sa_it0036,527.706878,278.2052927360281,42760.034869586125,0.5284916402172042,527.706878,[28, 15, (11, 14), (9, 10), 17, 11, 32]
38,opt_equity_p90_restore_sa_it0037,276.36705500000005,124.66919836500094,12546.042652361548,0.5570113185594334,276.36705500000005,[15, 11, (11, 14), (9, 10), 17, 28, 32]
39,opt_equity_p90_restore_sa_it0038,527.8058490000001,271.09752337429614,42774.7727364918,0.4947595526008606,527.8058490000001,[32, 11, (11, 14), (9, 10), 17, 28, 15]
40,opt_equity_p90_restore_sa_it0039,284.45815200000004,129.89915871150475,13711.085292397582,0.5560484709983682,284.45815200000004,[15, 11, (11, 14), (9, 10), 32, 28, 17]
41,opt_equity_p90_restore_sa_it0040,276.36705500000005,124.66919836500094,12546.042652361548,0.5570113185594334,276.36705500000005,[15, 11, (11, 14), (9, 10), 17, 32, 28]
42,opt_equity_p90_restore_sa_it0041,311.601965,136.3050212992034,15371.25066844536,0.5618375045533817,311.601965,[15, 11, 17, (9, 10), (11, 14), 32, 28]
43,opt_equity_p90_restore_sa_it0042,388.421105,194.05187360524602,22469.860635362504,0.551206723548076,388.421105,[15, 28, (11, 14), (9, 10), 17, 32, 11]
44,opt_equity_p90_restore_sa_it0043,341.30571499999996,164.66922908052751,19825.6933675652,0.5556885079643223,341.30571499999996,[15, 11, (11, 14), 17, (9, 10), 32, 28]
45,opt_equity_p90_restore_sa_it0044,307.778414,184.13576915122505,18876.86719076684,0.5363737448368391,307.778414,[15, 11, (11, 14), 28, 17, 32, (9, 10)]
46,opt_equity_p90_restore_sa_it0045,330.887582,171.03343698877163,17094.143534824616,0.5270882962446044,330.887582,[15, 11, 32, (9, 10), 17, (11, 14), 28]
47,opt_equity_p90_restore_sa_it0046,387.66942900000004,195.64675560564615,24716.06362826064,0.5314671650458196,387.66942900000004,[17, 11, (11, 14), (9, 10), 15, 32, 28]
48,opt_equity_p90_restore_sa_it0047,330.887582,171.03343698877163,17094.143534824616,0.5270882962446044,330.887582,[15, 11, 32, (9, 10), 17, (11, 14), 28]
49,opt_equity_p90_restore_sa_it0048,276.36705500000005,124.66919836500094,12412.12188645877,0.5518804415278924,276.36705500000005,[11, 15, (11, 14), (9, 10), 17, 32, 28]
50,opt_equity_p90_restore_sa_it0049,330.887582,171.03343698877163,16918.73697843573,0.5230826607724457,330.887582,[11, 15, 32, (9, 10), 17, (11, 14), 28]
