iter,tag,objective_value,triangle_area,var_restore,gini_restore,p90_restore,sequence
-1,baseline,39586.51188763073,212.25759365702748,39586.51188763073,0.6025472084063204,485.2698995999999,[(9, 10), 28, 11, 17, 15, 32, (11, 14)]
0,opt_equity_var_restore_sa_init,39586.51188763073,212.25759365702748,39586.51188763073,0.6025472084063204,485.2698995999999,[(9, 10), 28, 11, 17, 15, 32, (11, 14)]
1,opt_equity_var_restore_sa_it0000,37295.72869420763,187.10435254145492,37295.72869420763,0.5950433193009936,468.27263300000004,[(9, 10), 28, 11, (11, 14), 15, 32, 17]
2,opt_equity_var_restore_sa_it0001,39586.51188763073,212.25759365702748,39586.51188763073,0.6025472084063204,485.2698995999999,[(9, 10), 28, 11, 17, 15, 32, (11, 14)]
3,opt_equity_var_restore_sa_it0002,31642.216651606246,178.2734754646449,31642.216651606246,0.5916866029275256,439.608661,[(9, 10), 28, 11, 15, (11, 14), 32, 17]
4,opt_equity_var_restore_sa_it0003,31884.91395438403,179.29865419764164,31884.91395438403,0.5882020830670021,439.608661,[(9, 10), 28, 15, 11, (11, 14), 32, 17]
5,opt_equity_var_restore_sa_it0004,32065.618770185403,168.98377568083083,32065.618770185403,0.5809123452928464,431.20508,[(9, 10), 28, (11, 14), 15, 11, 32, 17]
6,opt_equity_var_restore_sa_it0005,16893.478032182553,115.34821068278421,16893.478032182553,0.5652699717003375,311.652994,[(9, 10), (11, 14), 11, 15, 28, 32, 17]
7,opt_equity_var_restore_sa_it0006,18227.76906065796,113.29982165191252,18227.76906065796,0.590619419308569,320.107799,[(9, 10), 11, (11, 14), 15, 28, 32, 17]
8,opt_equity_var_restore_sa_it0007,30814.409258104668,241.59421100206748,30814.409258104668,0.4985539354650277,423.077695,[28, (11, 14), 11, 15, (9, 10), 32, 17]
9,opt_equity_var_restore_sa_it0008,16893.478032182553,115.34821068278421,16893.478032182553,0.5652699717003375,311.652994,[(9, 10), (11, 14), 11, 15, 32, 28, 17]
10,opt_equity_var_restore_sa_it0009,15559.120138092587,110.1182503362804,15559.120138092587,0.5665258691603885,303.561897,[(9, 10), (11, 14), 11, 15, 17, 28, 32]
11,opt_equity_var_restore_sa_it0010,16786.182144057562,108.0698613054087,16786.182144057562,0.5929451852858858,312.016702,[(9, 10), 11, (11, 14), 15, 17, 28, 32]
12,opt_equity_var_restore_sa_it0011,38692.19440953964,273.0336884884687,38692.19440953964,0.5046070611301963,479.925258,[28, (11, 14), 11, 15, 17, (9, 10), 32]
13,opt_equity_var_restore_sa_it0012,21967.814763325772,197.02316489167112,21967.814763325772,0.52080440064763,360.393368,[17, (11, 14), 11, 15, (9, 10), 28, 32]
14,opt_equity_var_restore_sa_it0013,24628.73648577947,139.57293099091913,24628.73648577947,0.562807367337055,379.214624,[(9, 10), (11, 14), 17, 15, 11, 28, 32]
15,opt_equity_var_restore_sa_it0014,17786.85696124947,125.67186168548376,17786.85696124947,0.5871280696325931,328.23211200000003,[(9, 10), 17, 11, 15, (11, 14), 28, 32]
16,opt_equity_var_restore_sa_it0015,16893.478032182553,115.34821068278421,16893.478032182553,0.5652699717003375,311.652994,[(9, 10), (11, 14), 11, 15, 32, 28, 17]
17,opt_equity_var_restore_sa_it0016,16893.478032182553,115.34821068278421,16893.478032182553,0.5652699717003375,311.652994,[(9, 10), (11, 14), 11, 15, 32, 28, 17]
18,opt_equity_var_restore_sa_it0017,38692.19440953964,273.0336884884687,38692.19440953964,0.5046070611301963,479.925258,[28, (11, 14), 11, 15, 17, (9, 10), 32]
19,opt_equity_var_restore_sa_it0018,15559.120138092587,110.1182503362804,15559.120138092587,0.5665258691603885,303.561897,[(9, 10), (11, 14), 11, 15, 17, 32, 28]
20,opt_equity_var_restore_sa_it0019,39302.34977532229,273.0336884884687,39302.34977532229,0.4775440214735738,479.925258,[32, (11, 14), 11, 15, 17, (9, 10), 28]
21,opt_equity_var_restore_sa_it0020,42612.14474165158,187.76881286294866,42612.14474165158,0.5828180555518689,519.436638,[(9, 10), (11, 14), 28, 15, 17, 32, 11]
22,opt_equity_var_restore_sa_it0021,42638.749723929875,180.0621194800288,42638.749723929875,0.582796715616819,519.337667,[(9, 10), (11, 14), 32, 15, 17, 11, 28]
23,opt_equity_var_restore_sa_it0022,17786.85696124947,125.67186168548376,17786.85696124947,0.5871280696325931,328.23211200000003,[(9, 10), 17, 11, 15, (11, 14), 32, 28]
24,opt_equity_var_restore_sa_it0023,27958.936961984928,184.4968604812826,27958.936961984928,0.5829362935069196,401.1890965999999,[(9, 10), 28, 11, 15, 17, 32, (11, 14)]
25,opt_equity_var_restore_sa_it0024,13466.307818757765,132.98184314048885,13466.307818757765,0.5539397519759848,284.795131,[15, (11, 14), 11, (9, 10), 17, 32, 28]
26,opt_equity_var_restore_sa_it0025,13081.287139936148,132.98184314048885,13081.287139936148,0.5300066025585024,284.795131,[11, (11, 14), 15, (9, 10), 17, 32, 28]
27,opt_equity_var_restore_sa_it0026,20326.352631032296,172.98187385601548,20326.352631032296,0.5338795445881797,349.733791,[11, (11, 14), 15, 17, (9, 10), 32, 28]
28,opt_equity_var_restore_sa_it0027,22001.66206053733,172.37438751197453,22001.66206053733,0.5321146826140066,368.527286,[11, (11, 14), 17, (9, 10), 15, 32, 28]
29,opt_equity_var_restore_sa_it0028,22001.66206053733,172.37438751197453,22001.66206053733,0.5321146826140066,368.527286,[11, (11, 14), 17, (9, 10), 15, 32, 28]
30,opt_equity_var_restore_sa_it0029,18062.79941760482,160.1090867369614,18062.79941760482,0.5351251144172284,338.871493,[11, 17, 15, (9, 10), (11, 14), 32, 28]
31,opt_equity_var_restore_sa_it0030,14240.36944333288,138.2118034869927,14240.36944333288,0.5301593515909659,292.886228,[11, (11, 14), 15, (9, 10), 28, 32, 17]
32,opt_equity_var_restore_sa_it0031,15559.120138092587,111.46243402045695,15559.120138092587,0.5665258691603885,303.561897,[(9, 10), (11, 14), 15, 11, 17, 32, 28]
33,opt_equity_var_restore_sa_it0032,14915.256886184849,128.51202114093732,14915.256886184849,0.5415027590077819,303.58862600000003,[11, (11, 14), (9, 10), 15, 17, 32, 28]
34,opt_equity_var_restore_sa_it0033,12412.12188645877,124.66919836500094,12412.12188645877,0.5518804415278924,276.36705500000005,[11, 15, (11, 14), (9, 10), 17, 32, 28]
35,opt_equity_var_restore_sa_it0034,21864.811206626448,181.78877560018762,21864.811206626448,0.5200494217520937,388.421105,[11, 28, (11, 14), (9, 10), 17, 32, 15]
36,opt_equity_var_restore_sa_it0035,16918.73697843573,171.03343698877163,16918.73697843573,0.5230826607724457,330.887582,[11, 15, 32, (9, 10), 17, (11, 14), 28]
37,opt_equity_var_restore_sa_it0036,42523.76018019037,278.2052927360281,42523.76018019037,0.5057879213502974,527.706878,[32, 15, (11, 14), (9, 10), 17, 11, 28]
38,opt_equity_var_restore_sa_it0037,12546.042652361548,124.66919836500094,12546.042652361548,0.5570113185594334,276.36705500000005,[15, 11, (11, 14), (9, 10), 17, 32, 28]
39,opt_equity_var_restore_sa_it0038,14226.708732134352,131.1615712579078,14226.708732134352,0.5545572568325399,292.54665400000005,[11, 15, (11, 14), (9, 10), 32, 17, 28]
40,opt_equity_var_restore_sa_it0039,12412.12188645877,124.66919836500094,12412.12188645877,0.5518804415278924,276.36705500000005,[11, 15, (11, 14), (9, 10), 17, 28, 32]
41,opt_equity_var_restore_sa_it0040,15221.223859487027,136.3050212992034,15221.223859487027,0.5570849386821826,311.601965,[11, 15, 17, (9, 10), (11, 14), 28, 32]
42,opt_equity_var_restore_sa_it0041,21917.215045674355,181.78877560018762,21917.215045674355,0.5065399025768744,388.421105,[11, 32, (11, 14), (9, 10), 17, 28, 15]
43,opt_equity_var_restore_sa_it0042,19645.442270204087,164.66922908052751,19645.442270204087,0.5515948991502497,341.30571499999996,[11, 15, (11, 14), 17, (9, 10), 28, 32]
44,opt_equity_var_restore_sa_it0043,19232.168404080217,184.13576915122505,19232.168404080217,0.5239310334641354,307.778414,[11, 15, (11, 14), 32, 17, 28, (9, 10)]
45,opt_equity_var_restore_sa_it0044,16800.808831006074,171.03343698877163,16800.808831006074,0.531084623583711,330.887582,[11, 15, 28, (9, 10), 17, (11, 14), 32]
46,opt_equity_var_restore_sa_it0045,24586.006167692056,197.90529281963666,24586.006167692056,0.5447083297711746,387.66942900000004,[17, 15, (11, 14), (9, 10), 11, 28, 32]
47,opt_equity_var_restore_sa_it0046,16800.808831006074,171.03343698877163,16800.808831006074,0.531084623583711,330.887582,[11, 15, 28, (9, 10), 17, (11, 14), 32]
48,opt_equity_var_restore_sa_it0047,12546.042652361548,124.66919836500094,12546.042652361548,0.5570113185594334,276.36705500000005,[15, 11, (11, 14), (9, 10), 17, 28, 32]
49,opt_equity_var_restore_sa_it0048,42760.034869586125,278.2052927360281,42760.034869586125,0.5284916402172042,527.706878,[28, 15, (11, 14), (9, 10), 17, 11, 32]
50,opt_equity_var_restore_sa_it0049,21917.215045674355,181.78877560018762,21917.215045674355,0.5065399025768744,388.421105,[11, 32, (11, 14), (9, 10), 17, 28, 15]
