iter,tag,objective_value,triangle_area,var_restore,gini_restore,p90_restore,p90_access_restore,sequence
0,guardrail_gini_restore_sa_init,11769.446293275196,2406.3131396040144,864569.8413714202,0.18726266307342376,2805.9947610000004,2805.9947610000004,[7, 24, 32, 18, 12, 28, 1, 17, 8, 10, 14, 5, 15, 6, 16, (14, 15), (17, 19), (9, 5), (16, 18)]
1,guardrail_gini_restore_sa_it0000,11760.399128570501,2397.26597489932,864569.8413714202,0.18726266307342376,2805.9947610000004,2805.9947610000004,[7, 24, 32, 18, 12, 28, 1, 17, 8, 10, 14, 5, 15, 6, 16, (16, 18), (17, 19), (9, 5), (14, 15)]
2,guardrail_gini_restore_sa_it0001,44360.93975376432,2395.9796950163986,1015237.704346076,0.2198644899785005,2805.9947610000004,2805.9947610000004,[7, 24, 32, 18, 12, 28, 1, 17, 8, 10, 14, 5, 15, 6, 16, (16, 18), (14, 15), (9, 5), (17, 19)]
3,guardrail_gini_restore_sa_it0002,44360.93975376432,2395.9796950163986,1015237.704346076,0.2198644899785005,2805.9947610000004,2805.9947610000004,[7, 24, 32, 18, 12, 28, 1, 17, 8, 10, 14, 5, 15, 6, 16, (16, 18), (14, 15), (9, 5), (17, 19)]
4,guardrail_gini_restore_sa_it0003,47125.87219591839,2372.0628824792216,1030955.7726244951,0.22265333923319175,2802.1768880000004,2802.1768880000004,[7, 24, 8, 18, 12, 28, 1, 17, 32, 10, 14, 5, 15, 6, 16, (16, 18), (17, 19), (9, 5), (14, 15)]
5,guardrail_gini_restore_sa_it0004,11711.287772306241,2409.0271730011013,858683.7480860506,0.18720179051905772,2797.82174,2797.82174,[7, 24, 32, 18, 12, 28, 1, 17, 8, 15, 14, 5, 10, 6, 16, (16, 18), (17, 19), (9, 5), (14, 15)]
6,guardrail_gini_restore_sa_it0005,44286.84750323489,2407.74089311818,1008381.3152660598,0.2197786365298693,2797.82174,2797.82174,[7, 24, 32, 18, 12, 28, 1, 17, 8, 15, 14, 5, 10, 6, 16, (16, 18), (14, 15), (9, 5), (17, 19)]
7,guardrail_gini_restore_sa_it0006,2338.3544910163255,2338.3544910163255,662639.2663927872,0.16748319431635483,2450.6603509999995,2450.6603509999995,[7, 24, 32, 18, 12, 28, 1, 17, 8, 15, 14, 5, 10, 16, 6, (16, 18), (17, 19), (9, 5), (14, 15)]
8,guardrail_gini_restore_sa_it0007,26956.717521411014,2335.2040502014847,772195.2941611371,0.2025210433909621,2450.6603509999995,2450.6603509999995,[7, 24, 32, 18, 12, 28, 1, 17, 8, 15, 14, 5, 10, 16, 6, (16, 18), (17, 19), (14, 15), (9, 5)]
9,guardrail_gini_restore_sa_it0008,26956.717521411014,2335.2040502014847,772195.2941611371,0.2025210433909621,2450.6603509999995,2450.6603509999995,[7, 24, 32, 18, 12, 28, 1, 17, 8, 15, 14, 5, 10, 16, 6, (16, 18), (17, 19), (14, 15), (9, 5)]
10,guardrail_gini_restore_sa_it0009,2337.748430410265,2337.748430410265,661274.3566424401,0.16715810980133217,2450.6603509999995,2450.6603509999995,[7, 24, 32, 18, 12, 28, 1, 8, 17, 15, 14, 5, 10, 16, 6, (16, 18), (17, 19), (9, 5), (14, 15)]
11,guardrail_gini_restore_sa_it0010,2325.5243634454837,2325.5243634454837,661274.3566424401,0.16715810980133217,2450.6603509999995,2450.6603509999995,[7, 24, 32, 18, 12, 28, 1, 8, 17, 15, 14, 5, 10, 16, 6, (9, 5), (17, 19), (16, 18), (14, 15)]
12,guardrail_gini_restore_sa_it0011,2030.1306329685622,2030.1306329685622,407064.18375471444,0.17486554033903845,1967.4363480000002,1967.4363480000002,[7, 5, 32, 18, 12, 28, 1, 8, 17, 15, 14, 24, 10, 16, 6, (9, 5), (17, 19), (16, 18), (14, 15)]
