iter,tag,objective_value,triangle_area,var_restore,gini_restore,p90_restore,p90_access_restore,sequence
0,single_triangle_sa_init,2421.806041823958,2421.806041823958,663366.2810496023,0.203932412598397,2174.869778,2174.869778,[32, 31, 22, 15, 2, 25, 17, 16, 24, 10, 30, 19, 3, 26, (17, 16), (24, 23), (9, 8), (5, 9), (11, 14)]
1,single_triangle_sa_it0000,2369.7452620104195,2369.7452620104195,663366.2810496023,0.203932412598397,2174.869778,2174.869778,[32, 31, 22, 15, 2, 25, 17, 16, 24, 10, 30, 19, 3, 26, (5, 9), (24, 23), (9, 8), (17, 16), (11, 14)]
2,single_triangle_sa_it0001,2379.026287564908,2379.026287564908,663366.2810496023,0.203932412598397,2174.869778,2174.869778,[32, 31, 22, 15, 2, 25, 17, 16, 24, 10, 30, 19, 3, 26, (5, 9), (24, 23), (9, 8), (11, 14), (17, 16)]
3,single_triangle_sa_it0002,2369.7042234914156,2369.7042234914156,663366.2810496023,0.203932412598397,2174.869778,2174.869778,[32, 31, 22, 15, 2, 25, 17, 16, 24, 10, 30, 19, 3, 26, (5, 9), (24, 23), (17, 16), (9, 8), (11, 14)]
4,single_triangle_sa_it0003,2262.1334564432987,2262.1334564432987,710942.8859974252,0.21964115415798435,2176.004217,2176.004217,[32, 31, 24, 15, 2, 25, 17, 16, 22, 10, 30, 19, 3, 26, (5, 9), (24, 23), (17, 16), (9, 8), (11, 14)]
5,single_triangle_sa_it0004,2291.0877389165457,2291.0877389165457,710942.8859974252,0.21964115415798435,2176.004217,2176.004217,[32, 31, 24, 15, 2, 25, 17, 16, 22, 10, 30, 19, 3, 26, (24, 23), (5, 9), (17, 16), (9, 8), (11, 14)]
6,single_triangle_sa_it0005,2242.3935967514276,2242.3935967514276,710942.8859974252,0.21964115415798435,2176.004217,2176.004217,[32, 31, 24, 15, 2, 25, 17, 16, 22, 10, 30, 19, 3, 26, (5, 9), (11, 14), (17, 16), (9, 8), (24, 23)]
7,single_triangle_sa_it0006,2298.059275162969,2298.059275162969,710942.8859974252,0.21964115415798435,2176.004217,2176.004217,[32, 31, 24, 15, 2, 25, 17, 16, 22, 10, 30, 19, 3, 26, (24, 23), (11, 14), (17, 16), (9, 8), (5, 9)]
8,single_triangle_sa_it0007,2303.2089235453227,2303.2089235453227,710942.8859974252,0.21964115415798435,2176.004217,2176.004217,[32, 31, 24, 15, 2, 25, 17, 16, 22, 10, 30, 19, 3, 26, (9, 8), (11, 14), (17, 16), (5, 9), (24, 23)]
9,single_triangle_sa_it0008,2262.1334564432987,2262.1334564432987,710942.8859974252,0.21964115415798435,2176.004217,2176.004217,[32, 31, 24, 15, 2, 25, 17, 16, 22, 10, 30, 19, 3, 26, (5, 9), (24, 23), (17, 16), (9, 8), (11, 14)]
