iter,tag,objective_value,triangle_area,var_restore,gini_restore,p90_restore,p90_access_restore,sequence
0,single_p90_access_restore_sa_init,17335.237490999996,21868.876683584007,30033357.092958126,0.14702704743856376,17335.237490999996,17335.237490999996,[17, 33, 1, 27, 4, 30, 26, 16, 3, 32, 8, 31, (6, 5), (11, 12), (2, 1), (12, 11), (4, 11), (4, 5), (13, 12)]
1,single_p90_access_restore_sa_it0000,17335.237490999996,21869.068108624466,30039203.145209998,0.1470896710581049,17335.237490999996,17335.237490999996,[17, 33, 1, 27, 4, 30, 26, 16, 3, 32, 8, 31, (6, 5), (11, 12), (2, 1), (13, 12), (4, 11), (4, 5), (12, 11)]
2,single_p90_access_restore_sa_it0001,17335.237490999996,21440.192201968697,30037497.11222005,0.14710667260947918,17335.237490999996,17335.237490999996,[17, 33, 1, 27, 3, 30, 26, 16, 4, 32, 8, 31, (6, 5), (11, 12), (2, 1), (13, 12), (4, 11), (4, 5), (12, 11)]
3,single_p90_access_restore_sa_it0002,17335.237490999996,21590.874408989836,29315975.1472995,0.14027288784217395,17335.237490999996,17335.237490999996,[17, 33, 1, 27, 3, 30, 26, 16, 4, 32, 8, 31, (6, 5), (11, 12), (13, 12), (2, 1), (4, 11), (4, 5), (12, 11)]
4,single_p90_access_restore_sa_it0003,17335.237490999996,20988.31887488986,30035250.72097945,0.14710020565111792,17335.237490999996,17335.237490999996,[17, 33, 1, 27, 3, 30, 26, 16, 4, 32, 8, 31, (6, 5), (11, 12), (4, 11), (2, 1), (13, 12), (4, 5), (12, 11)]
5,single_p90_access_restore_sa_it0004,12837.803884,15102.794658720706,17687243.620512787,0.15633713153217554,12837.803884,12837.803884,[17, 33, 4, 27, 3, 30, 26, 16, 1, 32, 8, 31, (6, 5), (11, 12), (4, 11), (2, 1), (13, 12), (4, 5), (12, 11)]
6,single_p90_access_restore_sa_it0005,12837.803884,15114.831456851314,17689694.412929792,0.15628373733355816,12837.803884,12837.803884,[17, 33, 4, 27, 3, 30, 26, 16, 1, 32, 8, 31, (11, 12), (6, 5), (4, 11), (2, 1), (13, 12), (4, 5), (12, 11)]
7,single_p90_access_restore_sa_it0006,12837.803884,15112.712926588412,17689745.40046176,0.15628263370787243,12837.803884,12837.803884,[17, 33, 4, 27, 3, 30, 26, 16, 1, 32, 8, 31, (11, 12), (6, 5), (4, 11), (2, 1), (4, 5), (13, 12), (12, 11)]
8,single_p90_access_restore_sa_it0007,12798.338956,15075.673856587333,17617900.056230336,0.15638298819431107,12798.338956,12798.338956,[17, 3, 4, 27, 33, 30, 26, 16, 1, 32, 8, 31, (11, 12), (6, 5), (4, 11), (2, 1), (4, 5), (13, 12), (12, 11)]
9,single_p90_access_restore_sa_it0008,12798.29248,14035.220396920471,16953008.294919055,0.15972384346815516,12798.29248,12798.29248,[17, 3, 4, 27, 33, 8, 26, 16, 1, 32, 30, 31, (11, 12), (6, 5), (4, 11), (2, 1), (4, 5), (13, 12), (12, 11)]
10,single_p90_access_restore_sa_it0009,12798.29248,13105.413908952503,16952903.67530595,0.15990053570307405,12798.29248,12798.29248,[17, 3, 4, 27, 33, 8, 26, 16, 1, 32, 30, 31, (4, 5), (6, 5), (4, 11), (2, 1), (11, 12), (13, 12), (12, 11)]
11,single_p90_access_restore_sa_it0010,12798.29248,12001.27276875783,14929766.696664497,0.19748911499799693,12798.29248,12798.29248,[17, 3, 4, 27, 33, 8, 26, 16, 1, 32, 30, 31, (4, 5), (6, 5), (2, 1), (4, 11), (11, 12), (13, 12), (12, 11)]
12,single_p90_access_restore_sa_it0011,12798.29248,12211.50219845241,14927388.928554358,0.1976119636913929,12798.29248,12798.29248,[17, 3, 4, 27, 33, 8, 26, 1, 16, 32, 30, 31, (4, 5), (6, 5), (2, 1), (4, 11), (11, 12), (13, 12), (12, 11)]
13,single_p90_access_restore_sa_it0012,12798.29248,12211.50219845241,14927388.928554358,0.1976119636913929,12798.29248,12798.29248,[17, 3, 4, 27, 33, 8, 26, 1, 16, 32, 30, 31, (4, 5), (6, 5), (2, 1), (4, 11), (12, 11), (13, 12), (11, 12)]
14,single_p90_access_restore_sa_it0013,12798.29248,12667.304999877544,14916451.808712928,0.19752620529026066,12798.29248,12798.29248,[17, 3, 4, 27, 33, 8, 26, 1, 16, 32, 30, 31, (12, 11), (6, 5), (2, 1), (4, 11), (4, 5), (13, 12), (11, 12)]
15,single_p90_access_restore_sa_it0014,12880.136386,12750.95190714814,14941937.657755487,0.196020535469009,12880.136386,12880.136386,[17, 26, 4, 27, 33, 8, 3, 1, 16, 32, 30, 31, (12, 11), (6, 5), (2, 1), (4, 11), (4, 5), (13, 12), (11, 12)]
16,single_p90_access_restore_sa_it0015,12936.580476000001,12309.767236451167,15326922.70718045,0.19721986767417832,12936.580476000001,12936.580476000001,[17, 3, 4, 27, 33, 8, 26, 32, 16, 1, 30, 31, (12, 11), (6, 5), (2, 1), (4, 11), (4, 5), (13, 12), (11, 12)]
17,single_p90_access_restore_sa_it0016,12798.29248,10694.499829180571,16563941.07355603,0.2149024459022617,12798.29248,12798.29248,[17, 3, 4, 27, 33, 8, 26, 1, 16, 32, 30, 31, (12, 11), (13, 12), (2, 1), (4, 11), (4, 5), (6, 5), (11, 12)]
18,single_p90_access_restore_sa_it0017,13642.474341,15270.381401959434,20393687.10978495,0.1647202570722377,13642.474341,13642.474341,[17, 3, 4, 27, 33, 8, 26, 1, 16, 32, 30, 31, (6, 5), (13, 12), (2, 1), (4, 11), (4, 5), (12, 11), (11, 12)]
19,single_p90_access_restore_sa_it0018,12798.29248,10700.91114154421,16502764.88305624,0.21442216553610138,12798.29248,12798.29248,[17, 3, 27, 4, 33, 8, 26, 1, 16, 32, 30, 31, (12, 11), (13, 12), (2, 1), (4, 11), (4, 5), (6, 5), (11, 12)]
20,single_p90_access_restore_sa_it0019,12798.29248,10700.91114154421,16502764.88305624,0.21442216553610138,12798.29248,12798.29248,[17, 3, 27, 4, 33, 8, 26, 1, 16, 32, 30, 31, (11, 12), (13, 12), (2, 1), (4, 11), (4, 5), (6, 5), (12, 11)]
21,single_p90_access_restore_sa_it0020,12798.29248,10700.590608613556,16502764.88305624,0.21442216553610138,12798.29248,12798.29248,[17, 3, 27, 4, 33, 8, 26, 1, 16, 32, 30, 31, (11, 12), (13, 12), (2, 1), (4, 5), (4, 11), (6, 5), (12, 11)]
22,single_p90_access_restore_sa_it0021,17182.141914,15353.446778801392,34910115.63340298,0.19275632928610786,17182.141914,17182.141914,[17, 3, 27, 4, 16, 8, 26, 1, 33, 32, 30, 31, (11, 12), (13, 12), (2, 1), (4, 5), (4, 11), (6, 5), (12, 11)]
23,single_p90_access_restore_sa_it0022,12746.809918000003,11792.91891440382,19308662.43352377,0.1866818695893837,12746.809918000003,12746.809918000003,[17, 3, 27, 4, 33, 16, 26, 1, 8, 32, 30, 31, (11, 12), (13, 12), (2, 1), (4, 5), (4, 11), (6, 5), (12, 11)]
24,single_p90_access_restore_sa_it0023,12885.097914000002,11872.152939764956,19835606.047169417,0.18710125437775238,12885.097914000002,12885.097914000002,[17, 3, 27, 4, 33, 16, 26, 1, 32, 8, 30, 31, (11, 12), (13, 12), (2, 1), (4, 5), (4, 11), (6, 5), (12, 11)]
25,single_p90_access_restore_sa_it0024,12746.809918000003,11792.89111041199,19308662.43352377,0.1866818695893837,12746.809918000003,12746.809918000003,[17, 3, 27, 4, 33, 16, 26, 1, 8, 32, 30, 31, (4, 11), (13, 12), (2, 1), (4, 5), (11, 12), (6, 5), (12, 11)]
26,single_p90_access_restore_sa_it0025,12746.809918000003,11789.367590559898,19308662.43352377,0.1866818695893837,12746.809918000003,12746.809918000003,[17, 3, 27, 4, 33, 16, 26, 1, 8, 32, 30, 31, (4, 11), (13, 12), (11, 12), (4, 5), (2, 1), (6, 5), (12, 11)]
27,single_p90_access_restore_sa_it0026,12642.329329000002,11682.759901430047,19033530.821272787,0.1870367425320949,12642.329329000002,12642.329329000002,[17, 3, 33, 4, 27, 16, 26, 1, 8, 32, 30, 31, (4, 11), (13, 12), (11, 12), (4, 5), (2, 1), (6, 5), (12, 11)]
28,single_p90_access_restore_sa_it0027,12649.429283000001,11695.138732092528,18975599.901825514,0.18651819802735137,12649.429283000001,12649.429283000001,[33, 3, 17, 4, 27, 16, 26, 1, 8, 32, 30, 31, (4, 11), (13, 12), (11, 12), (4, 5), (2, 1), (6, 5), (12, 11)]
29,single_p90_access_restore_sa_it0028,12642.329329000002,11681.5651429966,19033530.821272787,0.1870367425320949,12642.329329000002,12642.329329000002,[17, 3, 33, 4, 27, 16, 26, 1, 8, 32, 30, 31, (4, 5), (13, 12), (11, 12), (4, 11), (2, 1), (6, 5), (12, 11)]
30,single_p90_access_restore_sa_it0029,12643.579203000001,11911.868921564243,17664855.490019616,0.1750166551695913,12643.579203000001,12643.579203000001,[17, 3, 30, 4, 27, 16, 26, 1, 8, 32, 33, 31, (4, 5), (13, 12), (11, 12), (4, 11), (2, 1), (6, 5), (12, 11)]
31,single_p90_access_restore_sa_it0030,12642.329329000002,12377.278501866927,17043188.62998033,0.15724327895719248,12642.329329000002,12642.329329000002,[17, 8, 33, 4, 27, 16, 26, 1, 3, 32, 30, 31, (4, 5), (13, 12), (11, 12), (4, 11), (2, 1), (6, 5), (12, 11)]
