iter,tag,objective_value,triangle_area,var_restore,gini_restore,p90_restore,p90_access_restore,sequence
0,single_gini_restore_sa_init,0.23271855972823663,812.2460105827339,112021.46796431135,0.23271855972823663,1019.1433589999999,1019.1433589999999,[16, 28, 12, 4, 6, 19, 1, 29, (2, 1), (16, 8), (21, 22), (24, 13)]
1,single_gini_restore_sa_it0000,0.2081279558092095,791.2318171134744,105552.7727848456,0.2081279558092095,1019.1433589999999,1019.1433589999999,[16, 28, 12, 4, 6, 19, 1, 29, (24, 13), (16, 8), (21, 22), (2, 1)]
2,single_gini_restore_sa_it0001,0.2081279558092095,791.9308790015444,105552.7727848456,0.2081279558092095,1019.1433589999999,1019.1433589999999,[16, 28, 12, 4, 6, 19, 1, 29, (24, 13), (2, 1), (21, 22), (16, 8)]
3,single_gini_restore_sa_it0002,0.2081279558092095,791.2318171134744,105552.7727848456,0.2081279558092095,1019.1433589999999,1019.1433589999999,[16, 28, 12, 4, 6, 19, 1, 29, (24, 13), (16, 8), (21, 22), (2, 1)]
4,single_gini_restore_sa_it0003,0.1727200057537186,578.1272854205002,52627.98261930477,0.1727200057537186,666.9721440000001,666.9721440000001,[16, 28, 29, 4, 6, 19, 1, 12, (24, 13), (16, 8), (21, 22), (2, 1)]
5,single_gini_restore_sa_it0004,0.17928365881801223,581.4440992380387,56330.56826667202,0.17928365881801223,675.5080949999999,675.5080949999999,[16, 6, 29, 4, 28, 19, 1, 12, (24, 13), (16, 8), (21, 22), (2, 1)]
6,single_gini_restore_sa_it0005,0.1816089231948339,786.7565688893708,100483.51022296825,0.1816089231948339,886.602553,886.602553,[28, 6, 29, 4, 16, 19, 1, 12, (24, 13), (16, 8), (21, 22), (2, 1)]
7,single_gini_restore_sa_it0006,0.1816089231948339,789.0560687887836,100483.51022296825,0.1816089231948339,886.602553,886.602553,[28, 6, 29, 4, 16, 19, 1, 12, (24, 13), (16, 8), (2, 1), (21, 22)]
8,single_gini_restore_sa_it0007,0.16725261788034418,917.2283138291041,127816.72196816378,0.16725261788034418,1028.008299,1028.008299,[28, 6, 29, 19, 16, 4, 1, 12, (24, 13), (16, 8), (2, 1), (21, 22)]
9,single_gini_restore_sa_it0008,0.16725261788034418,915.084179201835,127816.72196816378,0.16725261788034418,1028.008299,1028.008299,[28, 6, 29, 19, 16, 4, 1, 12, (24, 13), (2, 1), (16, 8), (21, 22)]
10,single_gini_restore_sa_it0009,0.16725261788034418,915.6278758177609,127816.72196816378,0.16725261788034418,1028.008299,1028.008299,[28, 6, 29, 19, 16, 4, 1, 12, (24, 13), (2, 1), (21, 22), (16, 8)]
11,single_gini_restore_sa_it0010,0.19866168530103168,950.7685564451012,142275.7576379589,0.19866168530103168,1028.008299,1028.008299,[28, 6, 29, 19, 16, 4, 1, 12, (21, 22), (2, 1), (24, 13), (16, 8)]
12,single_gini_restore_sa_it0011,0.20956827527535427,836.6811333132842,120020.20465538558,0.20956827527535427,958.1509960000001,958.1509960000001,[28, 6, 29, 19, 16, 1, 4, 12, (21, 22), (2, 1), (24, 13), (16, 8)]
