iter,tag,objective_value,triangle_area,var_restore,gini_restore,p90_restore,p90_access_restore,sequence
0,single_maximin_time_avg_cri_sa_init,0.728775162461522,2862.481255774086,411587.86216152087,0.12692793766959065,2721.6325640000005,2721.6325640000005,[15, 17, 5, 12, 14, 29, 1, 30, 33, 22, 20, 28, 18, 3, 31, (22, 21), (5, 6), (11, 10)]
1,single_maximin_time_avg_cri_sa_it0000,0.7089563512342533,2801.3696666869973,416302.38102370215,0.12752620049346963,2721.6325640000005,2721.6325640000005,[15, 17, 5, 12, 14, 29, 1, 30, 33, 22, 20, 28, 18, 3, 31, (5, 6), (22, 21), (11, 10)]
2,single_maximin_time_avg_cri_sa_it0001,0.6931984951841312,2744.511183663366,467127.9706979404,0.1339081913837865,2721.6325640000005,2721.6325640000005,[15, 17, 5, 12, 14, 29, 1, 30, 33, 22, 20, 28, 18, 3, 31, (5, 6), (11, 10), (22, 21)]
3,single_maximin_time_avg_cri_sa_it0002,0.7089563512342533,2801.3696666869973,416302.38102370215,0.12752620049346963,2721.6325640000005,2721.6325640000005,[15, 17, 5, 12, 14, 29, 1, 30, 33, 22, 20, 28, 18, 3, 31, (5, 6), (22, 21), (11, 10)]
4,single_maximin_time_avg_cri_sa_it0003,0.7047896725191609,2704.7378279154327,358302.31294851337,0.12563503294780531,2581.4904780000006,2581.4904780000006,[15, 17, 33, 12, 14, 29, 1, 30, 5, 22, 20, 28, 18, 3, 31, (5, 6), (22, 21), (11, 10)]
5,single_maximin_time_avg_cri_sa_it0004,0.685061506030721,2641.382674911709,365546.25176971784,0.12667505703909554,2581.4904780000006,2581.4904780000006,[15, 17, 33, 12, 14, 29, 1, 30, 5, 22, 20, 28, 18, 3, 31, (11, 10), (22, 21), (5, 6)]
6,single_maximin_time_avg_cri_sa_it0005,0.7047896725191609,2704.7378279154327,358302.31294851337,0.12563503294780531,2581.4904780000006,2581.4904780000006,[15, 17, 33, 12, 14, 29, 1, 30, 5, 22, 20, 28, 18, 3, 31, (5, 6), (22, 21), (11, 10)]
7,single_maximin_time_avg_cri_sa_it0006,0.7750947913468094,3130.1829663368717,571696.3481657314,0.12346218041384449,2841.1484370000003,2841.1484370000003,[15, 17, 33, 12, 14, 29, 1, 30, 5, 22, 20, 28, 18, 31, 3, (5, 6), (22, 21), (11, 10)]
8,single_maximin_time_avg_cri_sa_it0007,0.7571696195130977,3066.827813333148,580560.6494004872,0.124339178914052,2841.1484370000003,2841.1484370000003,[15, 17, 33, 12, 14, 29, 1, 30, 5, 22, 20, 28, 18, 31, 3, (11, 10), (22, 21), (5, 6)]
9,single_maximin_time_avg_cri_sa_it0008,0.7575160783176356,3063.807085118219,629849.5703613427,0.12917418690019944,2841.1484370000003,2841.1484370000003,[15, 17, 33, 12, 14, 29, 1, 30, 5, 22, 20, 28, 18, 31, 3, (11, 10), (5, 6), (22, 21)]
10,single_maximin_time_avg_cri_sa_it0009,0.7575160783176356,3062.1473414818556,629849.5703613427,0.12917418690019944,2841.1484370000003,2841.1484370000003,[15, 17, 33, 12, 14, 29, 1, 5, 30, 22, 20, 28, 18, 31, 3, (11, 10), (5, 6), (22, 21)]
11,single_maximin_time_avg_cri_sa_it0010,0.7571696195130977,3065.168069696784,580560.6494004872,0.124339178914052,2841.1484370000003,2841.1484370000003,[15, 17, 33, 12, 14, 29, 1, 5, 30, 22, 20, 28, 18, 31, 3, (11, 10), (22, 21), (5, 6)]
12,single_maximin_time_avg_cri_sa_it0011,0.7526211934201062,3024.5455364628488,567936.7942948319,0.1261073060494744,2806.369552,2806.369552,[15, 17, 33, 12, 14, 29, 1, 5, 18, 22, 20, 28, 30, 31, 3, (11, 10), (22, 21), (5, 6)]
