iter,tag,objective_value,triangle_area,var_restore,gini_restore,p90_restore,p90_access_restore,sequence
0,weighted_gini_restore_l050_sa_init,1.5,1314.682411213037,251759.73495889522,0.24106948322071187,1399.7734639999999,1399.7734639999999,[25, 7, 33, 4, 19, 15, 5, 32, 10, 31, 14, 24, 22, 17, 13, (12, 13), (10, 17), (4, 5), (8, 7), (7, 18), (22, 20), (6, 5), (8, 16)]
1,weighted_gini_restore_l050_sa_it0000,1.5250813906248606,1320.1859581805807,255352.91869240487,0.2511438602294298,1399.7734639999999,1399.7734639999999,[25, 7, 33, 4, 19, 15, 5, 32, 10, 31, 14, 24, 22, 17, 13, (6, 5), (10, 17), (4, 5), (8, 7), (7, 18), (22, 20), (12, 13), (8, 16)]
2,weighted_gini_restore_l050_sa_it0001,1.5240978604663735,1316.6580437147657,255965.74350623068,0.2519634688083352,1399.7734639999999,1399.7734639999999,[25, 7, 33, 4, 19, 15, 5, 32, 10, 31, 14, 24, 22, 17, 13, (6, 5), (10, 17), (4, 5), (8, 7), (7, 18), (22, 20), (8, 16), (12, 13)]
3,weighted_gini_restore_l050_sa_it0002,1.5037426156826252,1341.1451857990482,251619.92867484607,0.23316914033253333,1399.7734639999999,1399.7734639999999,[25, 7, 33, 4, 19, 15, 5, 32, 10, 31, 14, 24, 22, 17, 13, (6, 5), (10, 17), (12, 13), (8, 7), (7, 18), (22, 20), (8, 16), (4, 5)]
4,weighted_gini_restore_l050_sa_it0003,1.520835344050444,1418.7155447190246,258927.6161594243,0.2129625093167815,1488.4173579999997,1488.4173579999997,[25, 7, 10, 4, 19, 15, 5, 32, 33, 31, 14, 24, 22, 17, 13, (6, 5), (10, 17), (12, 13), (8, 7), (7, 18), (22, 20), (8, 16), (4, 5)]
5,weighted_gini_restore_l050_sa_it0004,1.5301297316489055,1411.4102389013385,279683.49012963957,0.2201228010325904,1541.9875769999994,1541.9875769999994,[25, 7, 10, 4, 19, 15, 5, 32, 33, 22, 14, 24, 31, 17, 13, (6, 5), (10, 17), (12, 13), (8, 7), (7, 18), (22, 20), (8, 16), (4, 5)]
6,weighted_gini_restore_l050_sa_it0005,1.6548248590633783,1634.2779472978011,297765.5711376448,0.1985099762238305,1702.565216,1702.565216,[25, 19, 10, 4, 7, 15, 5, 32, 33, 22, 14, 24, 31, 17, 13, (6, 5), (10, 17), (12, 13), (8, 7), (7, 18), (22, 20), (8, 16), (4, 5)]
7,weighted_gini_restore_l050_sa_it0006,1.6517188485388248,1630.1945298921282,297765.5711376448,0.1985099762238305,1702.565216,1702.565216,[25, 19, 10, 4, 7, 15, 5, 32, 33, 22, 14, 24, 31, 17, 13, (6, 5), (10, 17), (12, 13), (8, 7), (4, 5), (22, 20), (8, 16), (7, 18)]
8,weighted_gini_restore_l050_sa_it0007,1.7372199157531827,1719.0645580253436,393490.85778586165,0.20714169615480604,1894.6741729999999,1894.6741729999999,[25, 19, 10, 4, 7, 5, 15, 32, 33, 22, 14, 24, 31, 17, 13, (6, 5), (10, 17), (12, 13), (8, 7), (4, 5), (22, 20), (8, 16), (7, 18)]
9,weighted_gini_restore_l050_sa_it0008,1.73248526371602,1709.9520090905005,390332.1325399466,0.20820081900997023,1886.3546629999998,1886.3546629999998,[25, 19, 10, 4, 7, 5, 15, 33, 32, 22, 14, 24, 31, 17, 13, (6, 5), (10, 17), (12, 13), (8, 7), (4, 5), (22, 20), (8, 16), (7, 18)]
