iter,tag,objective_value,triangle_area,var_restore,gini_restore,p90_restore,p90_access_restore,sequence
0,single_triangle_sa_init,20096.258777096155,20096.258777096155,71622116.63553461,0.1926383291462661,25502.363018,25502.363018,[10, 33, 4, 13, 25, 30, 20, 18, 5, 31, (10, 11), (15, 10), (8, 16), (17, 19), (2, 6), (1, 2), (23, 14), (9, 10), (11, 14), (9, 8), (13, 12), (16, 18), (1, 3)]
1,single_triangle_sa_it0000,19977.649439197827,19977.649439197827,85645629.0534387,0.2150449186422363,25502.363018,25502.363018,[10, 33, 4, 13, 25, 30, 20, 18, 5, 31, (10, 11), (15, 10), (8, 16), (17, 19), (2, 6), (1, 2), (1, 3), (9, 10), (11, 14), (9, 8), (13, 12), (16, 18), (23, 14)]
2,single_triangle_sa_it0001,12239.40786701469,12239.40786701469,85585862.3893519,0.3923949143035028,25301.920163,25301.920163,[10, 33, 4, 13, 5, 30, 20, 18, 25, 31, (10, 11), (15, 10), (8, 16), (17, 19), (2, 6), (1, 2), (1, 3), (9, 10), (11, 14), (9, 8), (13, 12), (16, 18), (23, 14)]
3,single_triangle_sa_it0002,12233.866987059131,12233.866987059131,85693551.96853556,0.3928121621379208,25301.920163,25301.920163,[10, 33, 4, 13, 5, 30, 20, 18, 25, 31, (10, 11), (15, 10), (8, 16), (17, 19), (1, 3), (1, 2), (2, 6), (9, 10), (11, 14), (9, 8), (13, 12), (16, 18), (23, 14)]
4,single_triangle_sa_it0003,12251.9892145147,12251.9892145147,85307302.10482617,0.39129095791220814,25301.920163,25301.920163,[10, 33, 4, 13, 5, 30, 20, 18, 25, 31, (10, 11), (15, 10), (8, 16), (17, 19), (1, 3), (9, 8), (2, 6), (9, 10), (11, 14), (1, 2), (13, 12), (16, 18), (23, 14)]
5,single_triangle_sa_it0004,19754.391901079962,19754.391901079962,73681569.38744186,0.18047126110701184,25270.884656000002,25270.884656000002,[10, 33, 25, 13, 5, 30, 20, 18, 4, 31, (10, 11), (15, 10), (8, 16), (17, 19), (1, 3), (1, 2), (2, 6), (9, 10), (11, 14), (9, 8), (13, 12), (16, 18), (23, 14)]
6,single_triangle_sa_it0005,21149.950427263346,21149.950427263346,90048914.47551717,0.23647752524223176,24310.910130999997,24310.910130999997,[10, 33, 4, 13, 31, 30, 20, 18, 25, 5, (10, 11), (15, 10), (8, 16), (17, 19), (1, 3), (1, 2), (2, 6), (9, 10), (11, 14), (9, 8), (13, 12), (16, 18), (23, 14)]
7,single_triangle_sa_it0006,11827.086842307546,11827.086842307546,84894167.79906152,0.41522712842754417,25392.859680999998,25008.117163299998,[10, 5, 4, 13, 33, 30, 20, 18, 25, 31, (10, 11), (15, 10), (8, 16), (17, 19), (1, 3), (1, 2), (2, 6), (9, 10), (11, 14), (9, 8), (13, 12), (16, 18), (23, 14)]
8,single_triangle_sa_it0007,13158.65615100023,13158.65615100023,79385203.55380899,0.3795267100813089,25375.332713,24990.5901953,[10, 5, 4, 13, 33, 18, 20, 30, 25, 31, (10, 11), (15, 10), (8, 16), (17, 19), (1, 3), (1, 2), (2, 6), (9, 10), (11, 14), (9, 8), (13, 12), (16, 18), (23, 14)]
9,single_triangle_sa_it0008,11826.761003990423,11826.761003990423,84901757.71396762,0.41525955253886315,25392.859680999998,25008.117163299998,[10, 5, 4, 13, 33, 30, 20, 18, 25, 31, (10, 11), (15, 10), (8, 16), (17, 19), (1, 3), (2, 6), (1, 2), (9, 10), (11, 14), (9, 8), (13, 12), (16, 18), (23, 14)]
10,single_triangle_sa_it0009,8767.450620435153,8767.450620435153,66078002.282687426,0.3832763085181292,25514.786368,25514.786368,[10, 5, 4, 13, 33, 30, 20, 25, 18, 31, (10, 11), (15, 10), (8, 16), (17, 19), (1, 3), (2, 6), (1, 2), (9, 10), (11, 14), (9, 8), (13, 12), (16, 18), (23, 14)]
11,single_triangle_sa_it0010,8739.90041624882,8739.90041624882,66046360.54612118,0.382996900964091,25514.786368,25514.786368,[10, 5, 4, 13, 33, 30, 20, 25, 18, 31, (10, 11), (15, 10), (8, 16), (17, 19), (11, 14), (2, 6), (1, 2), (9, 10), (1, 3), (9, 8), (13, 12), (16, 18), (23, 14)]
12,single_triangle_sa_it0011,27944.586619664602,27944.586619664602,79300357.40638582,0.18958133247379316,25393.719042999997,25393.719042999997,[18, 5, 4, 13, 33, 30, 20, 25, 10, 31, (10, 11), (15, 10), (8, 16), (17, 19), (11, 14), (2, 6), (1, 2), (9, 10), (1, 3), (9, 8), (13, 12), (16, 18), (23, 14)]
