iter,tag,objective_value,triangle_area,var_restore,gini_restore,p90_restore,p90_access_restore,sequence
0,guardrail_gini_restore_sa_init,10734.483196638468,1629.1708967095492,350534.86726419296,0.18210624599857828,1832.6444779999997,1832.6444779999997,[26, 15, 1, 7, 33, 16, 5, 17, 4, 24, (13, 24), (4, 5), (5, 9), (16, 8), (8, 9), (10, 15), (15, 19)]
1,guardrail_gini_restore_sa_it0000,5262.494252003038,1644.6977052836119,336541.66042261716,0.17661873024536878,1832.6444779999997,1832.6444779999997,[26, 15, 1, 7, 33, 16, 5, 17, 4, 24, (13, 24), (4, 5), (5, 9), (15, 19), (8, 9), (10, 15), (16, 8)]
2,guardrail_gini_restore_sa_it0001,7428.4087281112825,1571.1530596122702,298671.3123374677,0.17885818936714837,1744.8993,1744.8993,[26, 15, 1, 7, 4, 16, 5, 17, 33, 24, (13, 24), (4, 5), (5, 9), (15, 19), (8, 9), (10, 15), (16, 8)]
3,guardrail_gini_restore_sa_it0002,47381.102121368145,1663.8277425520496,412580.4590940119,0.21871820807746545,1832.6444779999997,1832.6444779999997,[26, 15, 1, 7, 33, 16, 5, 17, 4, 24, (13, 24), (4, 5), (15, 19), (5, 9), (8, 9), (10, 15), (16, 8)]
4,guardrail_gini_restore_sa_it0003,2301.184004362971,2301.184004362971,575971.5828206633,0.1638420476586373,2427.076709,2427.076709,[26, 15, 4, 7, 33, 16, 5, 17, 1, 24, (13, 24), (4, 5), (5, 9), (15, 19), (8, 9), (10, 15), (16, 8)]
5,guardrail_gini_restore_sa_it0004,2303.3644457005225,2303.3644457005225,574983.3107870469,0.16366667217628916,2427.076709,2427.076709,[26, 15, 4, 7, 33, 16, 5, 17, 1, 24, (4, 5), (13, 24), (5, 9), (15, 19), (8, 9), (10, 15), (16, 8)]
6,guardrail_gini_restore_sa_it0005,2286.8441954044843,2286.8441954044843,575971.5828206633,0.1638420476586373,2427.076709,2427.076709,[26, 15, 4, 7, 33, 16, 5, 17, 1, 24, (13, 24), (4, 5), (5, 9), (15, 19), (10, 15), (8, 9), (16, 8)]
7,guardrail_gini_restore_sa_it0006,2202.6030460335596,2202.6030460335596,540573.58135581,0.16673803858802794,2323.415732,2323.415732,[26, 33, 4, 7, 15, 16, 5, 17, 1, 24, (13, 24), (4, 5), (5, 9), (15, 19), (10, 15), (8, 9), (16, 8)]
8,guardrail_gini_restore_sa_it0007,2210.1887495057936,2210.1887495057936,520146.99595135724,0.1679776477827175,2285.123378,2285.123378,[26, 33, 4, 7, 15, 17, 5, 16, 1, 24, (13, 24), (4, 5), (5, 9), (15, 19), (10, 15), (8, 9), (16, 8)]
9,guardrail_gini_restore_sa_it0008,2238.4454627586683,2238.4454627586683,545252.6444742393,0.16763121903972356,2323.415732,2323.415732,[26, 33, 4, 7, 15, 16, 5, 17, 1, 24, (13, 24), (4, 5), (15, 19), (5, 9), (10, 15), (8, 9), (16, 8)]
10,guardrail_gini_restore_sa_it0009,24510.916295345996,2347.8825176396826,774554.9507673838,0.19516396747635567,2798.985818,2798.985818,[26, 33, 4, 7, 15, 16, 5, 1, 17, 24, (13, 24), (4, 5), (5, 9), (15, 19), (10, 15), (8, 9), (16, 8)]
11,guardrail_gini_restore_sa_it0010,2350.7745114311947,2350.7745114311947,446749.5785038438,0.14640943073679602,2323.415732,2323.415732,[26, 33, 4, 7, 15, 16, 5, 17, 1, 24, (10, 15), (4, 5), (5, 9), (15, 19), (13, 24), (8, 9), (16, 8)]
12,guardrail_gini_restore_sa_it0011,1963.9893609377011,1963.9893609377011,454014.17463777465,0.17111820040902304,2090.63539,2090.63539,[5, 33, 4, 7, 15, 16, 26, 17, 1, 24, (13, 24), (4, 5), (5, 9), (15, 19), (10, 15), (8, 9), (16, 8)]
13,guardrail_gini_restore_sa_it0012,22335.285966481664,2022.213128827091,482414.8589152333,0.19331400653630393,2090.63539,2090.63539,[5, 33, 4, 7, 15, 16, 26, 17, 1, 24, (13, 24), (4, 5), (16, 8), (15, 19), (10, 15), (8, 9), (5, 9)]
14,guardrail_gini_restore_sa_it0013,2118.9974266968247,2118.9974266968247,408605.7204575443,0.1590644688645262,2090.63539,2090.63539,[5, 33, 4, 7, 15, 16, 26, 17, 1, 24, (8, 9), (4, 5), (5, 9), (15, 19), (10, 15), (13, 24), (16, 8)]
15,guardrail_gini_restore_sa_it0014,2132.7289272678313,2132.7289272678313,529413.8153685852,0.16955776440122583,2264.869208,2264.869208,[5, 33, 7, 4, 15, 16, 26, 17, 1, 24, (13, 24), (4, 5), (5, 9), (15, 19), (10, 15), (8, 9), (16, 8)]
16,guardrail_gini_restore_sa_it0015,6463.921128170461,2168.087141700668,428759.39666520455,0.17729676768511915,2090.63539,2090.63539,[5, 33, 4, 7, 15, 16, 26, 17, 1, 24, (16, 8), (4, 5), (5, 9), (15, 19), (10, 15), (8, 9), (13, 24)]
17,guardrail_gini_restore_sa_it0016,1970.9762853617574,1970.9762853617574,450610.87104397337,0.17035969532254702,2090.63539,2090.63539,[5, 33, 4, 7, 15, 16, 26, 17, 1, 24, (5, 9), (4, 5), (13, 24), (15, 19), (10, 15), (8, 9), (16, 8)]
18,guardrail_gini_restore_sa_it0017,29373.594739619588,1635.4853858917224,451562.9839941799,0.20073904305237722,2090.635348,2090.635348,[5, 33, 4, 7, 15, 1, 26, 17, 16, 24, (13, 24), (4, 5), (5, 9), (15, 19), (10, 15), (8, 9), (16, 8)]
19,guardrail_gini_restore_sa_it0018,7965.14198987434,2048.471619592383,525664.2260063179,0.1789176040689313,2207.716366,2207.716366,[5, 33, 4, 7, 15, 16, 26, 17, 24, 1, (13, 24), (4, 5), (5, 9), (15, 19), (10, 15), (8, 9), (16, 8)]
20,guardrail_gini_restore_sa_it0019,2112.1608263353355,2112.1608263353355,408223.3610442185,0.15891268028819838,2090.63539,2090.63539,[5, 33, 4, 7, 15, 16, 26, 17, 1, 24, (10, 15), (4, 5), (5, 9), (15, 19), (13, 24), (8, 9), (16, 8)]
21,guardrail_gini_restore_sa_it0020,2013.6939931880731,2013.6939931880731,397771.7898717416,0.14343573876394444,2090.63539,2090.63539,[5, 33, 4, 7, 15, 16, 26, 17, 1, 24, (13, 24), (10, 15), (5, 9), (15, 19), (4, 5), (8, 9), (16, 8)]
22,guardrail_gini_restore_sa_it0021,1949.121980228421,1949.121980228421,441300.1468253131,0.17004061735930276,2072.994762,2072.994762,[4, 33, 5, 7, 15, 16, 26, 17, 1, 24, (13, 24), (4, 5), (5, 9), (15, 19), (10, 15), (8, 9), (16, 8)]
23,guardrail_gini_restore_sa_it0022,34050.42492776811,2117.905347152419,464928.4049105397,0.20493345327926504,2072.994762,2072.994762,[4, 33, 5, 7, 15, 16, 26, 17, 1, 24, (15, 19), (4, 5), (5, 9), (13, 24), (10, 15), (8, 9), (16, 8)]
24,guardrail_gini_restore_sa_it0023,1963.9893609377011,1963.9893609377011,454014.17463777465,0.17111820040902304,2090.63539,2090.63539,[5, 33, 4, 7, 15, 16, 26, 17, 1, 24, (13, 24), (4, 5), (5, 9), (15, 19), (10, 15), (8, 9), (16, 8)]
25,guardrail_gini_restore_sa_it0024,1949.3162863021062,1949.3162863021062,441300.1468253131,0.17004061735930276,2072.994762,2072.994762,[4, 33, 5, 7, 15, 16, 26, 17, 1, 24, (13, 24), (4, 5), (5, 9), (15, 19), (10, 15), (16, 8), (8, 9)]
26,guardrail_gini_restore_sa_it0025,2026.6019725407648,2026.6019725407648,478864.51504364697,0.17124682986149198,2142.5968989999997,2142.5968989999997,[4, 33, 5, 26, 15, 16, 7, 17, 1, 24, (13, 24), (4, 5), (5, 9), (15, 19), (10, 15), (16, 8), (8, 9)]
27,guardrail_gini_restore_sa_it0026,1955.0626723740845,1955.0626723740845,386221.3461818138,0.14249260956614807,2072.994762,2072.994762,[4, 33, 5, 7, 15, 16, 26, 17, 1, 24, (13, 24), (4, 5), (5, 9), (16, 8), (10, 15), (15, 19), (8, 9)]
28,guardrail_gini_restore_sa_it0027,1956.3032107261624,1956.3032107261624,437933.7681838041,0.16925218737838565,2072.994762,2072.994762,[4, 33, 5, 7, 15, 16, 26, 17, 1, 24, (5, 9), (4, 5), (13, 24), (15, 19), (10, 15), (16, 8), (8, 9)]
29,guardrail_gini_restore_sa_it0028,1963.3455469546175,1963.3455469546175,441300.1468253131,0.17004061735930276,2072.994762,2072.994762,[4, 33, 5, 7, 15, 16, 26, 17, 1, 24, (13, 24), (4, 5), (5, 9), (15, 19), (16, 8), (10, 15), (8, 9)]
30,guardrail_gini_restore_sa_it0029,48345.14075860778,1989.7637856634608,628924.6796270853,0.21935631067159367,2150.834241,2150.834241,[7, 33, 5, 4, 15, 16, 26, 17, 1, 24, (13, 24), (4, 5), (5, 9), (15, 19), (10, 15), (16, 8), (8, 9)]
31,guardrail_gini_restore_sa_it0030,1996.3117694937032,1996.3117694937032,453244.0738853954,0.17043823438164774,2095.4489089999997,2095.4489089999997,[4, 33, 5, 16, 15, 7, 26, 17, 1, 24, (13, 24), (4, 5), (5, 9), (15, 19), (10, 15), (16, 8), (8, 9)]
32,guardrail_gini_restore_sa_it0031,34052.59062616083,2120.0710455451467,464928.4049105397,0.20493345327926504,2072.994762,2072.994762,[4, 33, 5, 7, 15, 16, 26, 17, 1, 24, (15, 19), (4, 5), (5, 9), (13, 24), (10, 15), (16, 8), (8, 9)]
33,guardrail_gini_restore_sa_it0032,48345.14075860778,1989.7637856634608,628924.6796270853,0.21935631067159367,2150.834241,2150.834241,[7, 33, 5, 4, 15, 16, 26, 17, 1, 24, (13, 24), (4, 5), (5, 9), (15, 19), (10, 15), (16, 8), (8, 9)]
34,guardrail_gini_restore_sa_it0033,2019.8598896069136,2019.8598896069136,482346.9392841325,0.17149336650249647,2148.655616,2148.655616,[33, 4, 5, 7, 15, 16, 26, 17, 1, 24, (13, 24), (4, 5), (5, 9), (15, 19), (10, 15), (16, 8), (8, 9)]
35,guardrail_gini_restore_sa_it0034,2152.1027852201646,2152.1027852201646,480163.4241135114,0.15517325930115966,2265.007587,2265.007587,[4, 26, 5, 7, 15, 16, 33, 17, 1, 24, (13, 24), (4, 5), (5, 9), (15, 19), (10, 15), (16, 8), (8, 9)]
36,guardrail_gini_restore_sa_it0035,2159.0662312244585,2159.0662312244585,607262.7751847674,0.17041483965664472,2453.7452220000005,2453.7452220000005,[24, 33, 5, 7, 15, 16, 26, 17, 1, 4, (13, 24), (4, 5), (5, 9), (15, 19), (10, 15), (16, 8), (8, 9)]
37,guardrail_gini_restore_sa_it0036,9897.757764965974,2005.121858706343,488330.07430554647,0.180893569604909,2115.9478740000004,2115.9478740000004,[4, 17, 5, 7, 15, 16, 26, 33, 1, 24, (13, 24), (4, 5), (5, 9), (15, 19), (10, 15), (16, 8), (8, 9)]
38,guardrail_gini_restore_sa_it0037,33289.017587581366,1596.8907832887178,333242.21181797475,0.204693060502942,1749.4440630000004,1749.4440630000004,[1, 33, 5, 7, 15, 16, 26, 17, 4, 24, (13, 24), (4, 5), (5, 9), (15, 19), (10, 15), (16, 8), (8, 9)]
39,guardrail_gini_restore_sa_it0038,3003.8559757870435,3003.8559757870435,904956.1825194062,0.15555277794946454,3085.3548579999997,3085.3548579999997,[4, 15, 5, 7, 33, 16, 26, 17, 1, 24, (13, 24), (4, 5), (5, 9), (15, 19), (10, 15), (16, 8), (8, 9)]
40,guardrail_gini_restore_sa_it0039,1987.1300953462567,1987.1300953462567,445259.4111005924,0.1709949051421844,2072.994762,2072.994762,[4, 33, 5, 7, 15, 16, 26, 17, 1, 24, (13, 24), (4, 5), (15, 19), (5, 9), (10, 15), (16, 8), (8, 9)]
41,guardrail_gini_restore_sa_it0040,2097.4877516997417,2097.4877516997417,383738.2987921359,0.15471027892101263,2072.994762,2072.994762,[4, 33, 5, 7, 15, 16, 26, 17, 1, 24, (10, 15), (4, 5), (5, 9), (15, 19), (13, 24), (16, 8), (8, 9)]
42,guardrail_gini_restore_sa_it0041,1949.080258007682,1949.080258007682,441300.1468253131,0.17004061735930276,2072.994762,2072.994762,[4, 33, 5, 7, 15, 16, 26, 17, 1, 24, (13, 24), (5, 9), (4, 5), (15, 19), (10, 15), (16, 8), (8, 9)]
43,guardrail_gini_restore_sa_it0042,1954.8266440796604,1954.8266440796604,386221.3461818138,0.14249260956614807,2072.994762,2072.994762,[4, 33, 5, 7, 15, 16, 26, 17, 1, 24, (13, 24), (5, 9), (4, 5), (16, 8), (10, 15), (15, 19), (8, 9)]
44,guardrail_gini_restore_sa_it0043,8904.643102624583,1989.5277573690366,525660.6724551643,0.1799160490439049,2150.834241,2150.834241,[7, 33, 5, 4, 15, 16, 26, 17, 1, 24, (13, 24), (5, 9), (4, 5), (15, 19), (10, 15), (16, 8), (8, 9)]
45,guardrail_gini_restore_sa_it0044,2158.9604805467866,2158.9604805467866,478064.2569265222,0.16365103021035665,2211.0780089999994,2211.0780089999994,[4, 33, 16, 7, 15, 5, 26, 17, 1, 24, (13, 24), (5, 9), (4, 5), (15, 19), (10, 15), (16, 8), (8, 9)]
